employee_id,region,education,gender,age,department,recruitment_channel,no_of_trainings,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
E70216,region_22,Bachelor's,M,33.0,Legal,other,1,4.0,3,0,55,0
E13540,region_31,Bachelor's,M,29.0,Analytics,sourcing,1,4.0,3,0,83,0
E50654,region_11,Master's & above,M,45.0,Operations,sourcing,1,3.0,16,0,58,0
E75009,region_17,Bachelor's,F,50.0,Procurement,sourcing,1,5.0,11,0,71,0
E34746,region_16,Master's & above,M,31.0,Sales & Marketing,sourcing,2,3.0,4,0,46,0
E66366,region_22,Bachelor's,M,27.0,HR,sourcing,1,3.0,2,0,50,0
E64633,region_31,Bachelor's,F,28.0,HR,other,1,3.0,2,0,49,0
E55984,region_2,Master's & above,M,56.0,Operations,sourcing,1,2.0,5,0,55,0
E14623,region_2,Bachelor's,M,38.0,Sales & Marketing,other,1,4.0,5,0,52,0
E51591,region_31,Bachelor's,M,43.0,Procurement,sourcing,1,5.0,11,0,70,0
E77653,region_7,Bachelor's,F,25.0,Sales & Marketing,sourcing,1,5.0,3,0,51,0
E29218,region_26,Bachelor's,M,37.0,R&D,other,3,5.0,3,0,84,0
E53139,region_20,Bachelor's,M,34.0,Operations,other,1,1.0,8,0,60,0
E30585,region_27,Bachelor's,M,27.0,Procurement,sourcing,2,2.0,5,0,67,0
E45761,region_6,Bachelor's,M,25.0,Procurement,other,1,4.0,1,0,70,0
E37319,region_23,Bachelor's,M,36.0,Operations,other,2,3.0,5,0,68,0
E13866,region_34,Master's & above,M,36.0,Operations,other,1,3.0,9,0,65,0
E70923,region_13,Master's & above,F,44.0,Procurement,sourcing,1,1.0,9,0,69,0
E31624,region_2,Bachelor's,M,53.0,Finance,other,1,5.0,26,0,62,0
E23852,region_22,Bachelor's,M,20.0,Analytics,other,1,5.0,1,0,83,0
E70136,region_31,Bachelor's,M,49.0,Sales & Marketing,other,1,5.0,23,0,53,0
E70903,region_4,Master's & above,F,42.0,Operations,other,1,5.0,5,0,59,0
E32195,region_19,Bachelor's,M,37.0,Analytics,sourcing,1,4.0,5,1,82,0
E13351,region_15,Bachelor's,M,36.0,Analytics,other,1,4.0,4,0,84,0
E16002,region_2,Below Secondary,M,26.0,Operations,other,1,4.0,1,0,63,0
E49295,region_2,Master's & above,F,33.0,Technology,other,1,3.0,6,0,77,0
E34144,region_13,Bachelor's,M,29.0,Sales & Marketing,other,2,3.0,1,0,51,0
E45887,region_33,Bachelor's,M,31.0,Procurement,sourcing,1,3.0,7,0,74,0
E11493,region_15,Bachelor's,M,23.0,Sales & Marketing,sourcing,1,2.0,2,0,55,0
E40776,region_29,Bachelor's,M,28.0,Analytics,other,3,3.0,4,0,83,0
E9347,region_21,Bachelor's,M,30.0,Analytics,sourcing,1,4.0,4,0,87,0
E8984,region_25,Bachelor's,F,30.0,Sales & Marketing,sourcing,1,3.0,7,0,46,0
E52807,region_4,Master's & above,F,34.0,Finance,other,1,3.0,4,0,62,0
E50592,region_4,Bachelor's,M,41.0,Sales & Marketing,other,1,5.0,14,0,48,0
E1642,region_17,Bachelor's,F,30.0,Procurement,sourcing,1,5.0,7,0,73,0
E34818,region_2,Below Secondary,F,26.0,Procurement,other,1,3.0,5,0,71,0
E1131,region_11,Bachelor's,M,27.0,Sales & Marketing,other,1,5.0,2,0,51,0
E75967,region_2,Bachelor's,M,33.0,Operations,other,1,5.0,3,0,61,0
E73464,region_31,Bachelor's,M,25.0,Sales & Marketing,sourcing,2,3.0,2,0,49,0
E12916,region_11,Bachelor's,M,29.0,Sales & Marketing,other,1,1.0,2,0,49,0
E21070,region_2,Bachelor's,F,30.0,Sales & Marketing,sourcing,4,1.0,1,0,48,0
E37564,region_26,Bachelor's,M,30.0,Procurement,other,2,3.0,4,0,68,1
E65971,region_9,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,3.0,1,0,49,0
E74488,region_14,Bachelor's,F,43.0,Technology,sourcing,1,4.0,14,0,79,0
E50534,region_26,Bachelor's,F,31.0,Operations,other,1,3.0,5,0,60,0
E37353,region_17,Bachelor's,F,43.0,Procurement,sourcing,1,3.0,4,0,66,0
E33409,region_7,Bachelor's,M,41.0,Technology,other,1,3.0,4,0,79,0
E56750,region_11,Bachelor's,M,33.0,Procurement,sourcing,2,2.0,4,0,67,0
E23549,region_2,Bachelor's,M,22.0,HR,sourcing,1,5.0,1,0,51,0
E14653,region_29,Master's & above,F,32.0,Procurement,sourcing,1,1.0,4,0,70,0
E74185,region_32,Bachelor's,M,30.0,Operations,sourcing,1,3.0,5,1,56,1
E18630,region_11,Bachelor's,M,34.0,Technology,other,1,1.0,7,0,75,0
E53738,region_2,Below Secondary,F,24.0,HR,sourcing,1,3.0,1,0,49,0
E78060,region_28,Master's & above,M,35.0,Analytics,other,2,5.0,7,0,81,0
E32343,region_2,Bachelor's,F,44.0,Procurement,sourcing,1,5.0,5,0,67,0
E6803,region_7,Master's & above,M,39.0,Analytics,other,2,3.0,4,0,80,0
E31408,region_31,Bachelor's,M,24.0,Sales & Marketing,other,1,3.0,3,0,44,0
E45370,region_2,Master's & above,M,42.0,Technology,sourcing,1,3.0,13,1,77,0
E63756,region_22,Below Secondary,M,28.0,Operations,other,1,2.0,2,0,71,1
E32469,region_31,Master's & above,M,36.0,Operations,other,1,4.0,4,0,63,0
E16041,region_22,Master's & above,F,40.0,Technology,other,1,3.0,6,0,85,0
E76105,region_16,Bachelor's,F,25.0,Technology,sourcing,1,3.0,2,0,76,0
E77405,region_7,Master's & above,M,35.0,Operations,sourcing,1,5.0,9,0,65,0
E12479,region_2,Bachelor's,M,32.0,Technology,other,4,3.0,8,0,85,0
E65225,region_2,Bachelor's,F,57.0,HR,other,1,5.0,16,0,50,0
E54497,region_7,Bachelor's,M,54.0,Sales & Marketing,sourcing,1,2.0,12,0,51,0
E1187,region_7,Bachelor's,M,31.0,Sales & Marketing,sourcing,2,3.0,5,0,48,0
E27120,region_2,Bachelor's,M,28.0,HR,sourcing,1,4.0,5,0,52,0
E23075,region_2,Bachelor's,M,38.0,Operations,sourcing,1,2.0,10,0,56,0
E18730,region_15,Master's & above,M,31.0,Sales & Marketing,other,2,3.0,6,0,47,0
E61984,region_22,Master's & above,M,35.0,HR,other,1,2.0,7,0,49,0
E5097,region_2,Bachelor's,M,46.0,Sales & Marketing,other,1,1.0,14,0,49,0
E26870,region_14,Bachelor's,F,31.0,Procurement,other,1,3.0,5,0,72,0
E75374,region_31,Bachelor's,M,25.0,Sales & Marketing,other,3,4.0,1,0,48,0
E20713,region_2,Master's & above,M,54.0,Procurement,sourcing,2,3.0,3,0,72,0
E2362,region_5,Bachelor's,M,35.0,Operations,other,1,2.0,8,0,62,0
E47792,region_15,Bachelor's,M,27.0,Sales & Marketing,other,1,5.0,1,0,45,1
E6579,region_34,Bachelor's,M,30.0,Analytics,other,2,5.0,1,0,83,0
E37649,region_2,Bachelor's,M,39.0,Technology,sourcing,1,2.0,7,0,81,0
E24348,region_7,Master's & above,F,36.0,Technology,other,1,4.0,10,0,83,0
E69487,region_2,Bachelor's,M,36.0,Sales & Marketing,other,2,1.0,10,0,50,0
E4772,region_2,Master's & above,M,47.0,Procurement,other,1,3.0,2,0,68,0
E13538,region_26,Bachelor's,M,31.0,Procurement,other,1,3.0,6,0,69,0
E41490,region_7,Bachelor's,M,32.0,Analytics,sourcing,2,4.0,5,0,82,0
E60953,region_7,Master's & above,M,31.0,Sales & Marketing,other,2,3.0,4,0,44,0
E63504,region_29,Master's & above,M,29.0,R&D,sourcing,1,1.0,2,0,85,0
E23127,region_2,Bachelor's,F,53.0,Technology,sourcing,1,4.0,4,0,78,0
E22609,region_13,Master's & above,M,38.0,Sales & Marketing,other,2,2.0,2,0,49,0
E72273,region_2,Master's & above,M,40.0,Sales & Marketing,other,1,3.0,12,0,50,0
E59941,region_22,Master's & above,M,28.0,R&D,sourcing,1,2.0,1,0,85,1
E59596,region_2,Bachelor's,M,32.0,Technology,other,2,4.0,2,0,76,0
E67022,region_5,Bachelor's,M,31.0,Sales & Marketing,other,1,3.0,6,0,50,0
E4100,region_2,Below Secondary,F,21.0,Operations,other,2,3.0,2,0,58,0
E33118,region_15,Bachelor's,M,33.0,Technology,sourcing,1,5.0,10,0,79,1
E58283,region_13,Master's & above,M,53.0,Procurement,other,1,4.0,16,0,72,0
E37351,region_11,Bachelor's,M,32.0,Sales & Marketing,other,2,5.0,4,0,52,0
E24289,region_2,Master's & above,F,36.0,Operations,other,1,3.0,2,1,76,1
E73429,region_26,Bachelor's,M,32.0,Technology,other,1,1.0,5,0,78,0
E4631,region_2,Master's & above,F,51.0,Sales & Marketing,other,1,1.0,3,0,53,0
E58606,region_4,Bachelor's,F,26.0,Operations,other,1,3.0,1,0,59,0
E10948,region_20,Bachelor's,M,27.0,Technology,sourcing,1,3.0,2,0,79,0
E68735,region_21,Master's & above,M,36.0,Sales & Marketing,sourcing,1,3.0,7,0,48,0
E37010,region_2,Master's & above,M,50.0,Legal,other,1,3.0,19,0,64,0
E54009,region_7,Bachelor's,M,26.0,Analytics,sourcing,1,5.0,3,0,89,0
E52621,region_1,Bachelor's,M,34.0,Sales & Marketing,other,1,3.0,8,0,52,0
E33310,region_22,Bachelor's,M,25.0,Analytics,other,2,4.0,2,0,87,0
E31410,region_13,Bachelor's,M,24.0,Sales & Marketing,other,2,3.0,2,0,53,0
E75401,region_2,Bachelor's,F,32.0,Procurement,other,1,3.0,5,0,69,1
E26745,region_9,Bachelor's,M,25.0,Sales & Marketing,other,1,1.0,2,0,49,0
E40401,region_15,Master's & above,M,41.0,Procurement,other,1,1.0,11,0,68,0
E33255,region_7,Bachelor's,M,38.0,Sales & Marketing,other,1,5.0,3,0,50,0
E41244,region_23,Bachelor's,F,30.0,Procurement,sourcing,3,3.0,8,0,69,0
E30178,region_2,Bachelor's,M,38.0,Sales & Marketing,sourcing,1,4.0,4,0,48,0
E33734,region_27,Bachelor's,F,25.0,Sales & Marketing,sourcing,1,4.0,1,0,47,0
E39514,region_30,Bachelor's,M,29.0,Analytics,other,1,5.0,3,0,86,1
E49012,region_24,Bachelor's,M,27.0,Operations,sourcing,1,1.0,3,0,60,0
E13372,region_19,Bachelor's,F,34.0,Operations,other,1,3.0,6,0,63,0
E24139,region_31,Master's & above,M,34.0,Sales & Marketing,sourcing,1,4.0,10,0,51,0
E62784,region_2,Bachelor's,M,25.0,Technology,sourcing,1,5.0,1,0,80,0
E42111,region_28,Bachelor's,M,41.0,Sales & Marketing,sourcing,1,3.0,6,0,49,0
E26115,region_24,Master's & above,M,31.0,Sales & Marketing,other,1,5.0,4,0,47,0
E23434,region_22,Bachelor's,M,24.0,Operations,sourcing,1,5.0,1,0,59,0
E76508,region_22,Bachelor's,M,30.0,Technology,sourcing,1,2.0,3,0,78,0
E44414,region_22,Bachelor's,M,28.0,Technology,sourcing,2,1.0,2,0,79,0
E22784,region_19,Bachelor's,M,28.0,Analytics,other,2,5.0,5,0,82,0
E55840,region_11,Bachelor's,M,45.0,Analytics,sourcing,2,5.0,7,0,83,0
E73745,region_29,Bachelor's,M,30.0,Analytics,sourcing,1,5.0,6,0,79,0
E73814,region_30,Bachelor's,M,28.0,Sales & Marketing,other,1,1.0,1,0,51,0
E8556,region_7,Below Secondary,M,24.0,Operations,sourcing,2,3.0,1,0,58,0
E30979,region_2,Bachelor's,F,24.0,Technology,referred,1,4.0,1,0,82,0
E6949,region_27,Below Secondary,F,24.0,Technology,other,1,2.0,3,0,79,0
E38679,region_2,Master's & above,F,34.0,Operations,other,1,4.0,9,0,63,0
E29797,region_27,Master's & above,M,30.0,Sales & Marketing,sourcing,1,4.0,3,0,49,0
E77417,region_1,Master's & above,M,35.0,Technology,sourcing,1,4.0,4,0,79,0
E51736,region_30,Bachelor's,F,38.0,Procurement,other,1,5.0,9,0,69,0
E23212,region_2,Bachelor's,F,46.0,Procurement,sourcing,2,3.0,15,0,69,0
E36379,region_15,Bachelor's,M,26.0,Analytics,sourcing,2,4.0,2,0,82,0
E55047,region_29,Bachelor's,M,29.0,Analytics,sourcing,2,5.0,5,0,84,0
E53652,region_2,Bachelor's,M,30.0,Sales & Marketing,other,1,4.0,3,0,46,0
E59151,region_22,Bachelor's,M,28.0,Procurement,other,4,3.0,4,0,71,0
E3670,region_7,Bachelor's,M,24.0,Operations,sourcing,1,3.0,2,0,57,0
E4079,region_16,Bachelor's,M,27.0,Operations,other,1,5.0,2,0,59,0
E18092,region_7,Master's & above,F,40.0,Sales & Marketing,sourcing,1,3.0,4,0,49,0
E7531,region_7,Master's & above,M,34.0,Procurement,other,1,4.0,2,0,69,0
E36435,region_2,Bachelor's,F,56.0,Technology,sourcing,1,1.0,16,0,80,0
E15242,region_7,Master's & above,F,37.0,Procurement,other,1,3.0,9,0,73,0
E53126,region_3,Bachelor's,M,29.0,Analytics,sourcing,1,5.0,3,0,86,1
E69880,region_22,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,3.0,6,0,50,0
E26579,region_30,Bachelor's,M,26.0,Analytics,other,1,1.0,2,0,83,0
E73758,region_7,Bachelor's,M,31.0,HR,other,1,5.0,4,0,47,0
E57942,region_15,Bachelor's,M,30.0,Operations,other,1,5.0,1,0,63,1
E11408,region_19,Bachelor's,M,43.0,Sales & Marketing,sourcing,1,1.0,7,0,50,0
E30022,region_2,Bachelor's,F,33.0,HR,sourcing,1,4.0,4,0,49,0
E42374,region_20,Bachelor's,M,36.0,Sales & Marketing,other,1,1.0,9,0,46,0
E63662,region_27,Bachelor's,M,29.0,Sales & Marketing,other,1,5.0,4,0,48,0
E26295,region_29,Bachelor's,M,28.0,Finance,sourcing,1,3.0,2,0,64,0
E26621,region_34,Bachelor's,M,27.0,Procurement,other,1,3.0,3,0,72,0
E42210,region_28,Master's & above,M,36.0,Sales & Marketing,sourcing,1,5.0,9,0,54,0
E70191,region_34,Bachelor's,M,30.0,Operations,other,2,3.0,4,0,59,0
E71065,region_20,Bachelor's,M,26.0,Sales & Marketing,sourcing,1,1.0,5,0,47,0
E32931,region_7,Bachelor's,M,35.0,Sales & Marketing,sourcing,1,5.0,8,0,44,0
E22318,region_26,Master's & above,M,26.0,Sales & Marketing,other,1,5.0,2,0,50,0
E76674,region_22,Bachelor's,M,28.0,R&D,sourcing,4,3.0,1,0,94,1
E71816,region_27,Bachelor's,M,33.0,HR,other,1,3.0,9,0,53,0
E57685,region_2,Master's & above,F,42.0,Technology,other,2,5.0,10,0,79,0
E63135,region_25,Bachelor's,M,32.0,Finance,sourcing,2,3.0,5,1,61,0
E9018,region_15,Bachelor's,M,32.0,Sales & Marketing,sourcing,1,3.0,5,0,52,0
E72537,region_31,Bachelor's,M,39.0,Operations,sourcing,1,3.0,6,0,61,0
E32126,region_6,Bachelor's,F,27.0,Operations,sourcing,1,1.0,1,0,63,0
E61043,region_15,Bachelor's,M,28.0,Sales & Marketing,other,2,2.0,5,0,47,0
E32651,region_7,Bachelor's,F,33.0,Operations,sourcing,1,5.0,9,0,60,0
E62785,region_32,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,1.0,4,0,48,0
E13416,region_15,Bachelor's,F,38.0,Procurement,other,1,3.0,9,1,67,0
E70407,region_4,Bachelor's,M,38.0,Sales & Marketing,other,1,3.0,9,0,49,0
E4398,region_19,Bachelor's,M,33.0,Sales & Marketing,other,3,1.0,7,0,46,0
E13637,region_12,Bachelor's,M,32.0,Operations,other,2,5.0,10,0,59,0
E27615,region_32,Bachelor's,M,33.0,Operations,other,1,3.0,4,0,58,1
E3852,region_4,Bachelor's,M,32.0,Sales & Marketing,other,1,3.0,4,0,49,0
E55216,region_7,Master's & above,F,50.0,Technology,other,1,4.0,18,0,79,0
E37646,region_5,Bachelor's,F,29.0,Operations,other,1,4.0,5,0,55,0
E75076,region_8,Bachelor's,M,30.0,Procurement,sourcing,1,5.0,5,0,72,1
E5877,region_22,Master's & above,M,31.0,Technology,other,1,3.0,6,0,80,1
E2607,region_29,Master's & above,M,35.0,Sales & Marketing,sourcing,1,3.0,6,0,50,0
E45898,region_23,Bachelor's,M,33.0,Finance,other,1,1.0,7,0,60,1
E72978,region_8,Bachelor's,M,27.0,Sales & Marketing,other,1,5.0,2,0,48,0
E19910,region_19,Bachelor's,M,32.0,Sales & Marketing,other,1,2.0,4,0,50,0
E14808,region_1,Bachelor's,M,28.0,Sales & Marketing,sourcing,4,3.0,6,0,50,0
E42809,region_7,Master's & above,M,43.0,Operations,sourcing,1,2.0,5,0,57,0
E59799,region_15,Bachelor's,M,29.0,HR,other,1,3.0,3,0,50,0
E14350,region_14,Master's & above,M,35.0,Analytics,other,1,3.0,9,0,84,0
E6091,region_26,Bachelor's,M,28.0,Analytics,sourcing,1,5.0,5,0,86,0
E26585,region_22,Bachelor's,M,27.0,Technology,other,1,5.0,3,0,83,0
E20971,region_2,Master's & above,M,55.0,Sales & Marketing,sourcing,3,5.0,11,0,53,0
E17099,region_2,Bachelor's,M,30.0,Technology,referred,2,4.0,3,0,82,0
E59746,region_5,Master's & above,M,37.0,Technology,other,2,4.0,7,0,76,0
E30956,region_13,Bachelor's,M,32.0,Procurement,other,2,2.0,8,0,71,0
E8504,region_27,Bachelor's,M,47.0,Sales & Marketing,other,1,4.0,16,0,53,0
E45521,region_2,Master's & above,M,37.0,Procurement,sourcing,1,4.0,7,0,72,0
E33453,region_16,Bachelor's,M,50.0,Sales & Marketing,other,1,3.0,9,0,51,0
E73274,region_13,Bachelor's,F,32.0,Technology,other,1,3.0,6,0,81,0
E72379,region_7,Master's & above,F,38.0,Operations,sourcing,2,5.0,4,0,63,0
E60524,region_3,Master's & above,M,35.0,Analytics,sourcing,1,3.0,7,0,83,0
E11794,region_2,Bachelor's,M,26.0,R&D,other,2,5.0,3,0,87,0
E35628,region_2,Master's & above,F,40.0,Technology,other,2,3.0,10,0,81,0
E67437,region_2,Bachelor's,M,35.0,Operations,other,1,3.0,8,0,54,0
E24732,region_28,Bachelor's,M,34.0,Sales & Marketing,sourcing,1,3.0,2,0,57,0
E427,region_15,Bachelor's,F,33.0,Procurement,sourcing,2,4.0,8,0,71,0
E58517,region_2,Bachelor's,M,39.0,Operations,other,2,4.0,5,0,60,0
E58938,region_2,Bachelor's,M,60.0,Operations,other,1,5.0,6,0,59,0
E16518,region_20,Bachelor's,M,36.0,Sales & Marketing,sourcing,2,3.0,9,0,49,0
E12458,region_32,Bachelor's,M,28.0,Analytics,sourcing,1,3.0,1,0,83,0
E70728,region_15,Bachelor's,M,30.0,Finance,other,1,4.0,5,0,60,0
E75444,region_2,Bachelor's,F,58.0,Technology,other,1,4.0,19,0,91,1
E40456,region_16,Bachelor's,F,31.0,Sales & Marketing,other,1,2.0,6,0,87,1
E70933,region_13,Master's & above,M,37.0,R&D,sourcing,1,5.0,10,0,90,0
E41291,region_22,Bachelor's,M,30.0,Analytics,other,2,3.0,2,0,86,0
E4428,region_1,Bachelor's,M,27.0,Operations,sourcing,1,1.0,1,0,58,0
E26380,region_26,Bachelor's,F,33.0,HR,sourcing,1,5.0,10,0,51,0
E68008,region_15,Bachelor's,F,33.0,Operations,other,1,5.0,10,0,59,0
E14376,region_9,Bachelor's,M,31.0,R&D,sourcing,1,3.0,5,0,82,1
E44688,region_7,Bachelor's,M,36.0,Sales & Marketing,other,1,4.0,4,0,48,0
E51022,region_2,Bachelor's,M,27.0,Sales & Marketing,sourcing,1,2.0,3,0,52,0
E54290,region_2,Bachelor's,M,59.0,Sales & Marketing,sourcing,1,1.0,16,0,50,0
E72165,region_19,Bachelor's,M,37.0,Operations,other,2,3.0,10,0,55,0
E16550,region_17,Bachelor's,M,42.0,Sales & Marketing,other,2,3.0,15,0,47,0
E76784,region_7,Master's & above,M,26.0,Analytics,other,1,3.0,1,0,86,0
E30768,region_2,Bachelor's,F,32.0,Procurement,other,1,5.0,7,0,70,0
E7620,region_7,Bachelor's,M,31.0,Operations,other,2,5.0,9,0,59,0
E64571,region_15,Bachelor's,M,24.0,Sales & Marketing,other,1,3.0,2,0,48,0
E31237,region_22,Bachelor's,F,28.0,HR,sourcing,1,5.0,3,0,46,0
E72219,region_2,Master's & above,M,49.0,Sales & Marketing,other,1,3.0,19,0,43,0
E11157,region_29,Bachelor's,F,37.0,Operations,other,1,3.0,5,0,58,0
E63150,region_16,Master's & above,M,37.0,Sales & Marketing,other,1,3.0,8,0,52,0
E36252,region_11,Bachelor's,F,34.0,Operations,sourcing,1,4.0,8,0,55,0
E14431,region_2,Below Secondary,M,23.0,Procurement,sourcing,1,5.0,1,0,68,0
E60819,region_2,Bachelor's,M,40.0,Technology,other,1,2.0,4,1,80,0
E73131,region_7,Bachelor's,F,31.0,HR,other,1,4.0,5,0,51,0
E9259,region_22,Bachelor's,M,25.0,Operations,sourcing,1,1.0,1,0,62,0
E42395,region_28,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,5.0,5,0,47,0
E6743,region_2,Bachelor's,F,39.0,Technology,sourcing,1,3.0,7,0,81,0
E37915,region_22,Master's & above,M,43.0,Procurement,sourcing,1,5.0,8,0,65,0
E44161,region_34,Bachelor's,M,33.0,Sales & Marketing,other,1,2.0,7,0,52,0
E32677,region_19,Bachelor's,M,37.0,Sales & Marketing,other,1,4.0,3,0,52,0
E6118,region_13,Master's & above,M,39.0,Operations,other,3,5.0,8,0,70,1
E1076,region_2,Bachelor's,M,50.0,Sales & Marketing,other,1,1.0,6,0,51,0
E52616,region_22,Bachelor's,M,27.0,Analytics,referred,1,4.0,1,0,88,0
E77006,region_22,Bachelor's,F,34.0,Sales & Marketing,other,1,5.0,9,0,48,0
E77622,region_29,Bachelor's,M,29.0,R&D,sourcing,1,3.0,3,0,83,0
E77022,region_6,Bachelor's,F,30.0,Finance,other,1,2.0,7,0,59,0
E6113,region_10,Bachelor's,M,31.0,Sales & Marketing,sourcing,1,3.0,6,0,49,0
E29328,region_11,Bachelor's,M,30.0,Analytics,sourcing,1,3.0,5,0,86,0
E16189,region_2,Master's & above,F,38.0,Sales & Marketing,other,1,1.0,4,0,53,0
E76180,region_2,Bachelor's,M,39.0,Operations,sourcing,1,5.0,9,0,59,0
E11835,region_15,Master's & above,M,37.0,Sales & Marketing,sourcing,1,3.0,8,0,49,0
E24992,region_15,Bachelor's,F,40.0,Operations,sourcing,1,5.0,7,0,60,0
E70172,region_2,Bachelor's,M,36.0,Sales & Marketing,sourcing,1,4.0,9,0,48,0
E27063,region_26,Bachelor's,M,29.0,Analytics,other,1,5.0,1,0,87,0
E63122,region_19,Bachelor's,M,40.0,Procurement,other,1,3.0,9,0,69,0
E37634,region_22,Master's & above,M,44.0,Operations,sourcing,1,5.0,14,0,61,0
E10739,region_2,Master's & above,F,38.0,Operations,other,2,3.0,13,0,59,1
E76471,region_23,Master's & above,M,41.0,Operations,sourcing,1,1.0,12,0,57,0
E64890,region_31,Below Secondary,M,27.0,Sales & Marketing,other,1,3.0,4,0,48,0
E77212,region_28,Bachelor's,F,29.0,Operations,other,1,3.0,1,1,59,0
E299,region_26,Master's & above,M,31.0,Sales & Marketing,other,1,3.0,4,0,49,0
E59573,region_28,Bachelor's,M,32.0,Sales & Marketing,sourcing,1,3.0,6,0,51,0
E72997,region_26,Bachelor's,F,27.0,Technology,other,1,5.0,1,0,82,0
E7846,region_2,Bachelor's,F,57.0,Technology,sourcing,2,3.0,13,0,80,0
E69981,region_24,Bachelor's,M,39.0,Procurement,sourcing,1,1.0,8,0,66,0
E43627,region_19,Bachelor's,M,45.0,Operations,sourcing,1,4.0,7,0,59,0
E71897,region_15,Bachelor's,M,27.0,Sales & Marketing,other,1,3.0,2,1,47,0
E77184,region_22,Bachelor's,M,30.0,Sales & Marketing,other,1,1.0,1,0,51,0
E72471,region_17,Bachelor's,M,29.0,Analytics,other,1,5.0,1,0,82,0
E17728,region_27,Bachelor's,F,26.0,Sales & Marketing,other,1,4.0,1,0,50,0
E77541,region_2,Master's & above,F,39.0,Operations,other,1,4.0,10,0,57,0
E7152,region_2,Bachelor's,M,38.0,Technology,other,1,3.0,5,0,77,0
E41880,region_9,Master's & above,M,32.0,Sales & Marketing,sourcing,1,1.0,9,0,49,0
E55871,region_2,Bachelor's,F,35.0,Sales & Marketing,sourcing,1,2.0,3,0,50,0
E74318,region_30,Bachelor's,M,32.0,Technology,sourcing,1,3.0,4,0,77,0
E36082,region_2,Master's & above,M,41.0,Analytics,sourcing,1,3.0,10,0,82,0
E23131,region_22,Bachelor's,M,29.0,Sales & Marketing,other,6,3.0,10,0,51,0
E50361,region_31,Bachelor's,M,28.0,Sales & Marketing,sourcing,1,3.0,6,0,45,0
E38998,region_2,Below Secondary,M,25.0,Legal,sourcing,1,4.0,1,0,61,0
E57506,region_20,Bachelor's,F,36.0,Operations,sourcing,1,4.0,2,0,60,0
E4941,region_2,Bachelor's,M,34.0,Technology,other,5,4.0,7,0,85,0
E57151,region_2,Bachelor's,F,30.0,Operations,sourcing,1,3.0,2,1,94,1
E74929,region_2,Below Secondary,M,21.0,Procurement,sourcing,1,3.0,1,0,73,0
E33134,region_26,Bachelor's,M,34.0,Legal,other,1,3.0,10,0,58,0
E2904,region_15,Bachelor's,M,46.0,Procurement,sourcing,1,3.0,8,0,66,0
E653,region_13,Bachelor's,F,33.0,Operations,sourcing,1,1.0,2,0,60,0
E51292,region_2,Bachelor's,F,49.0,HR,other,1,5.0,22,0,50,0
E6053,region_31,Bachelor's,M,49.0,Sales & Marketing,other,1,5.0,15,0,51,0
E21637,region_34,Bachelor's,M,31.0,Sales & Marketing,other,2,3.0,6,0,54,0
E57336,region_4,Master's & above,M,36.0,R&D,other,2,3.0,6,0,82,0
E68245,region_2,Bachelor's,F,37.0,Technology,sourcing,1,3.0,7,0,81,0
E75729,region_10,Master's & above,M,29.0,Procurement,other,1,4.0,1,0,64,0
E27558,region_2,Master's & above,M,34.0,Technology,other,1,4.0,3,0,81,0
E50166,region_16,Master's & above,M,44.0,Operations,sourcing,1,4.0,11,0,97,1
E33449,region_2,Bachelor's,M,38.0,Operations,other,1,3.0,9,0,60,0
E55465,region_22,Master's & above,F,33.0,HR,sourcing,1,5.0,3,0,49,0
E71067,region_22,Bachelor's,F,27.0,Technology,sourcing,1,4.0,2,0,81,0
E40525,region_7,Bachelor's,M,31.0,Procurement,other,1,5.0,6,0,68,1
E15494,region_2,Bachelor's,M,25.0,Operations,sourcing,1,1.0,1,0,61,0
E49690,region_26,Bachelor's,F,40.0,Procurement,other,1,3.0,7,0,68,0
E46598,region_2,Bachelor's,M,36.0,Sales & Marketing,referred,2,4.0,7,0,54,0
E18659,region_2,Bachelor's,M,29.0,Sales & Marketing,sourcing,1,5.0,6,0,50,0
E41431,region_2,Bachelor's,F,32.0,Analytics,other,1,5.0,6,0,80,0
E1383,region_7,Master's & above,M,35.0,Procurement,sourcing,2,1.0,8,0,69,0
E54396,region_22,Bachelor's,M,25.0,Sales & Marketing,sourcing,3,5.0,1,0,47,0
E3658,region_7,Bachelor's,M,46.0,Operations,other,1,3.0,9,0,56,0
E66928,region_10,Master's & above,M,35.0,Sales & Marketing,other,1,4.0,5,0,49,0
E27820,region_16,Master's & above,M,40.0,Operations,sourcing,1,2.0,4,0,59,0
E30913,region_22,Master's & above,F,42.0,Technology,other,1,3.0,7,0,79,0
E29475,region_28,Master's & above,M,31.0,Procurement,sourcing,1,5.0,2,0,69,0
E33607,region_10,Master's & above,M,32.0,Technology,other,1,4.0,6,0,78,0
E13105,region_16,Below Secondary,F,23.0,Technology,referred,1,3.0,1,0,77,0
E32538,region_7,Bachelor's,M,30.0,Sales & Marketing,sourcing,1,5.0,5,0,47,0
