employee_id,department,recruitment_channel,no_of_trainings,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
E73678,Sales & Marketing,other,1,1.0,13,0,51,0
E49258,Technology,other,1,3.0,4,0,80,0
E10281,Procurement,other,2,3.0,3,0,67,0
E5843,Finance,other,1,3.0,5,0,60,0
E47344,Procurement,other,1,3.0,4,1,71,0
E55951,Operations,other,2,5.0,12,0,62,0
E53080,Operations,other,1,5.0,4,0,56,0
E51788,Finance,sourcing,1,3.0,10,0,57,0
E65330,Sales & Marketing,sourcing,1,3.0,7,0,52,0
E41375,Operations,sourcing,1,4.0,4,0,58,0
E46210,Operations,other,1,3.0,4,0,59,0
E17775,Sales & Marketing,sourcing,1,3.0,7,0,52,0
E57966,Operations,sourcing,1,3.0,7,0,63,0
E64433,Operations,sourcing,1,3.0,2,0,60,0
E54899,Analytics,sourcing,1,1.0,3,0,83,0
E50164,Sales & Marketing,other,1,3.0,6,0,51,0
E55508,Sales & Marketing,other,1,5.0,6,0,45,0
E64333,Technology,other,5,3.0,5,0,77,0
E30930,Operations,sourcing,1,5.0,7,0,58,0
E31744,Sales & Marketing,other,1,4.0,5,0,52,0
E53604,Sales & Marketing,sourcing,1,5.0,7,0,47,1
E53195,Finance,other,1,3.0,5,0,58,0
E33545,Operations,sourcing,1,4.0,9,0,59,0
E64689,Technology,other,1,2.0,5,1,77,0
E25831,Procurement,other,1,4.0,23,0,70,0
E31498,Procurement,other,1,5.0,6,0,65,0
E76259,Procurement,other,1,3.0,5,0,66,0
E18153,Analytics,sourcing,2,1.0,3,0,80,0
E63886,Sales & Marketing,sourcing,2,4.0,2,0,51,0
E75861,Operations,sourcing,2,,1,0,64,0
E23862,Technology,other,2,3.0,3,0,79,0
E78048,HR,other,1,5.0,6,0,48,0
E2994,Sales & Marketing,other,2,2.0,17,0,52,0
E73635,Sales & Marketing,sourcing,1,2.0,4,0,53,0
E22912,Sales & Marketing,sourcing,2,1.0,5,0,48,0
E14396,Operations,other,1,4.0,11,0,62,0
E21106,Operations,sourcing,1,3.0,6,0,63,0
E68394,Operations,other,1,4.0,2,0,58,0
E16057,Analytics,sourcing,1,5.0,3,0,86,0
E26542,Sales & Marketing,sourcing,1,3.0,5,0,48,0
E63295,Operations,other,1,2.0,6,0,55,0
E21972,Procurement,sourcing,1,5.0,7,0,87,1
E33640,Finance,other,1,3.0,3,0,60,0
E48619,R&D,sourcing,1,3.0,6,0,80,0
E59636,Operations,sourcing,2,2.0,9,0,58,0
E12482,Sales & Marketing,sourcing,1,3.0,4,0,52,1
E50364,Sales & Marketing,sourcing,1,1.0,5,0,52,0
E43600,Technology,sourcing,1,4.0,4,0,75,0
E58529,Operations,other,1,5.0,5,0,54,0
E45210,Operations,other,1,4.0,3,0,59,0
E59578,Technology,other,1,5.0,7,0,80,0
E913,Technology,sourcing,4,3.0,6,0,76,0
E47580,Technology,other,1,2.0,18,0,89,1
E45921,Technology,other,1,3.0,11,0,83,0
E42899,Sales & Marketing,other,1,,1,0,49,0
E40414,Analytics,other,1,3.0,4,0,87,0
E29523,Sales & Marketing,sourcing,2,1.0,2,0,48,0
E21864,Procurement,sourcing,1,4.0,7,0,69,0
E78191,Technology,other,1,1.0,4,0,80,0
E75408,HR,sourcing,1,1.0,4,0,50,0
E710,Analytics,other,1,,1,0,86,1
E55222,Technology,referred,3,3.0,9,0,79,0
E23774,Operations,other,1,5.0,11,1,91,1
E552,Technology,other,1,1.0,10,0,81,0
E27656,Operations,other,1,5.0,3,0,58,0
E7339,Operations,other,2,3.0,2,0,59,0
E17176,Finance,sourcing,3,4.0,3,0,65,0
E73096,HR,sourcing,1,5.0,3,0,45,0
E36348,Sales & Marketing,sourcing,1,1.0,7,0,50,0
E3046,Sales & Marketing,other,1,2.0,5,0,50,0
E5691,Sales & Marketing,other,2,2.0,6,0,50,0
E50367,Analytics,sourcing,1,,1,0,83,0
E52120,Sales & Marketing,sourcing,2,3.0,9,0,49,0
E34803,Sales & Marketing,other,1,1.0,2,0,52,0
E69949,Technology,other,2,1.0,5,0,78,0
E36656,Sales & Marketing,sourcing,1,4.0,2,0,52,0
E9057,Technology,sourcing,1,5.0,2,0,81,0
E67197,Procurement,other,1,3.0,15,0,69,0
E37508,Sales & Marketing,other,1,2.0,2,0,49,0
E28519,Operations,other,1,5.0,12,0,56,0
E38865,Sales & Marketing,sourcing,3,3.0,5,0,48,0
E56923,Procurement,sourcing,1,4.0,6,0,72,0
E64133,Procurement,other,1,3.0,9,0,67,0
E1629,Sales & Marketing,sourcing,1,3.0,7,0,52,1
E55572,Analytics,sourcing,1,5.0,7,0,88,0
E25149,Operations,sourcing,2,5.0,3,0,59,0
E60976,Operations,other,1,4.0,3,0,61,0
E23279,Procurement,sourcing,1,3.0,5,0,74,0
E60340,HR,sourcing,1,4.0,5,0,51,0
E32948,Sales & Marketing,other,1,3.0,4,0,43,0
E59622,Technology,sourcing,1,1.0,4,0,79,0
E14226,Sales & Marketing,sourcing,1,5.0,16,0,53,0
E56402,Sales & Marketing,other,2,1.0,9,0,47,0
E57317,Procurement,other,1,3.0,4,0,70,0
E70989,Technology,other,1,4.0,5,0,80,0
E56043,Technology,sourcing,2,3.0,10,0,82,1
E18636,Operations,other,1,4.0,3,0,63,0
E22222,Procurement,other,1,3.0,8,0,70,1
E17670,Finance,sourcing,1,4.0,2,0,60,0
E59784,Operations,sourcing,1,4.0,4,0,62,0
E48060,Sales & Marketing,sourcing,1,2.0,2,0,51,0
E4047,Sales & Marketing,other,1,5.0,6,0,50,0
E66869,Sales & Marketing,sourcing,1,1.0,6,0,54,0
E65152,Technology,other,1,3.0,13,0,80,0
E21231,Procurement,other,1,5.0,14,0,67,0
E49436,Technology,sourcing,2,3.0,5,0,84,0
E2444,Analytics,other,1,1.0,4,0,81,0
E45004,Procurement,other,4,2.0,9,0,68,0
E45496,Sales & Marketing,other,1,5.0,2,0,62,1
E68470,Sales & Marketing,other,1,4.0,7,0,47,0
E10649,Sales & Marketing,other,1,3.0,8,0,49,0
E7342,Analytics,other,1,3.0,4,0,88,0
E44988,Analytics,sourcing,1,4.0,7,0,84,0
E45544,Sales & Marketing,other,1,3.0,14,0,53,0
E946,Procurement,sourcing,1,5.0,8,0,68,1
E30674,Sales & Marketing,other,1,4.0,6,0,46,1
E8086,Operations,sourcing,1,,1,0,57,0
E37364,Sales & Marketing,other,1,3.0,4,0,50,0
E29568,HR,other,1,3.0,6,0,49,0
E77931,Technology,sourcing,1,1.0,3,0,77,0
E4714,Procurement,other,1,3.0,8,0,64,0
E76973,Procurement,other,1,4.0,4,0,71,0
E58361,Analytics,other,3,3.0,1,0,84,0
E62986,Sales & Marketing,other,1,5.0,3,0,51,0
E33158,Operations,sourcing,2,4.0,9,0,56,0
E62338,Procurement,other,1,3.0,7,1,70,0
E29873,HR,other,1,2.0,8,0,51,0
E38324,Sales & Marketing,other,1,3.0,6,0,48,0
E54799,Sales & Marketing,referred,1,4.0,2,0,47,0
E56871,Sales & Marketing,other,4,3.0,8,0,50,0
E51873,R&D,other,1,3.0,7,0,86,0
E63758,Operations,other,1,2.0,8,0,64,0
E4873,Procurement,other,1,3.0,8,0,78,0
E8778,Technology,other,3,5.0,10,0,83,0
E51103,Operations,other,1,3.0,3,0,60,0
E75023,Sales & Marketing,other,3,1.0,5,1,45,0
E34351,Sales & Marketing,other,1,5.0,5,0,49,0
E65183,Sales & Marketing,other,1,1.0,10,0,49,0
E48838,HR,sourcing,1,4.0,2,0,45,0
E75173,Sales & Marketing,sourcing,1,4.0,4,1,53,0
E50491,Sales & Marketing,other,1,1.0,5,0,46,0
E70115,Analytics,sourcing,1,5.0,3,0,84,0
E61976,Operations,other,1,3.0,5,0,60,0
E51387,Technology,sourcing,1,3.0,2,0,83,0
E18692,Sales & Marketing,other,1,4.0,5,0,49,0
E52995,Sales & Marketing,other,1,2.0,4,0,47,0
E58201,Procurement,other,1,4.0,15,0,71,0
E36019,Sales & Marketing,other,1,1.0,8,0,50,0
E62855,Sales & Marketing,other,1,4.0,3,0,47,0
E58043,Analytics,other,1,4.0,6,0,83,0
E75646,Sales & Marketing,other,2,1.0,3,0,48,0
E29901,Operations,sourcing,1,5.0,6,0,60,0
E11042,Sales & Marketing,other,1,5.0,7,0,46,0
E14031,Operations,other,1,4.0,5,0,62,1
E53441,R&D,sourcing,1,3.0,2,0,86,0
E44873,HR,other,1,4.0,5,0,48,0
E12683,Sales & Marketing,sourcing,4,3.0,7,0,51,0
E59664,Procurement,other,1,1.0,5,0,68,0
E57883,Sales & Marketing,sourcing,2,1.0,18,0,48,0
E41818,Legal,sourcing,1,4.0,5,0,65,0
E75963,Sales & Marketing,sourcing,1,3.0,16,0,49,0
E58018,Operations,other,1,5.0,2,0,56,0
E30082,Procurement,other,1,,1,0,70,0
E40700,Sales & Marketing,other,3,3.0,6,0,49,0
E69693,Operations,other,1,3.0,9,0,54,0
E7105,Procurement,other,1,4.0,3,0,71,0
E67500,Operations,sourcing,1,1.0,6,0,60,0
E17730,Operations,sourcing,2,3.0,11,0,62,0
E75057,Operations,other,1,5.0,5,0,56,0
E69312,R&D,other,1,3.0,4,0,84,1
E30507,Procurement,sourcing,1,,1,0,72,0
E33091,Technology,sourcing,1,2.0,3,0,79,0
E67991,Operations,other,1,4.0,4,0,61,0
E20650,Operations,other,1,3.0,7,0,62,0
E30209,Technology,sourcing,1,3.0,6,0,78,0
E49064,Operations,sourcing,1,4.0,9,0,59,0
E53458,Sales & Marketing,sourcing,2,1.0,4,0,55,0
E22586,Operations,sourcing,1,3.0,7,0,58,0
E13715,Procurement,sourcing,1,4.0,6,0,72,0
E56615,Sales & Marketing,sourcing,1,1.0,7,0,48,0
E33211,Technology,other,1,,1,0,72,0
E3160,R&D,other,1,4.0,3,0,85,0
E58939,Operations,sourcing,1,1.0,6,0,56,0
E40013,Procurement,other,1,5.0,3,0,69,1
E74555,Sales & Marketing,sourcing,1,3.0,2,0,50,0
E43878,Analytics,sourcing,1,3.0,7,0,89,0
E55917,Operations,other,2,5.0,7,0,62,0
E70777,Procurement,sourcing,2,3.0,4,0,72,0
E12096,Sales & Marketing,sourcing,1,5.0,8,0,50,0
E30376,Procurement,other,2,1.0,5,0,69,0
E1477,R&D,other,1,2.0,4,0,88,0
E39472,HR,other,1,5.0,9,0,43,0
E40368,Sales & Marketing,sourcing,1,5.0,5,0,51,1
E34112,Procurement,other,1,3.0,5,0,68,0
E7710,Sales & Marketing,other,2,4.0,7,0,52,0
E71023,Technology,other,1,5.0,3,0,86,0
E58689,Sales & Marketing,sourcing,2,3.0,7,0,48,0
E33149,Sales & Marketing,sourcing,3,3.0,6,0,51,0
E18521,Operations,referred,1,4.0,2,0,59,0
E51724,HR,other,2,3.0,2,0,50,0
E70827,Procurement,sourcing,1,4.0,7,0,72,0
E46618,Procurement,sourcing,1,3.0,5,0,73,0
E47974,Technology,sourcing,1,3.0,10,0,79,0
E41665,Operations,other,1,5.0,21,0,54,0
E57536,Sales & Marketing,other,1,3.0,2,0,49,0
E36391,Operations,sourcing,1,5.0,6,0,60,0
E36017,Sales & Marketing,other,1,4.0,1,0,96,1
E28507,Sales & Marketing,sourcing,1,4.0,2,0,50,0
E26919,Sales & Marketing,sourcing,1,3.0,7,0,47,0
E3457,Operations,other,1,1.0,2,0,58,0
E46951,Sales & Marketing,other,1,1.0,3,0,51,0
E20264,Operations,other,1,4.0,3,0,61,0
E24604,Analytics,other,1,5.0,6,1,79,0
E34383,Sales & Marketing,other,1,1.0,4,0,51,0
E75156,Sales & Marketing,sourcing,1,1.0,7,0,48,0
E63919,Technology,other,1,2.0,7,1,80,0
E74627,Procurement,sourcing,1,3.0,7,0,68,0
E54672,Procurement,other,1,3.0,7,0,66,0
E68393,Technology,sourcing,4,3.0,6,0,79,0
E25499,Operations,other,1,5.0,3,0,56,0
E32055,Sales & Marketing,other,1,3.0,3,0,49,0
E26942,Legal,other,1,4.0,3,0,61,0
E3437,Operations,other,1,4.0,7,0,59,0
E18966,Technology,sourcing,3,5.0,12,0,79,0
E74632,Operations,other,1,5.0,4,0,60,0
E8301,Technology,sourcing,1,1.0,2,0,74,0
E13963,Operations,other,1,5.0,6,0,61,0
E40429,HR,sourcing,1,3.0,4,0,56,0
E25247,Operations,other,1,4.0,10,0,58,0
E29985,Sales & Marketing,sourcing,1,3.0,2,0,50,1
E26787,Analytics,sourcing,2,,1,0,85,0
E22171,Operations,sourcing,1,3.0,7,0,57,0
E63493,Sales & Marketing,other,1,1.0,5,0,50,0
E77788,Procurement,sourcing,1,,1,0,68,0
E65311,Technology,other,1,1.0,4,0,76,0
E35481,Procurement,sourcing,1,5.0,3,0,99,1
E64956,Sales & Marketing,sourcing,2,3.0,14,0,50,0
E4049,Operations,sourcing,1,5.0,10,0,58,0
E44486,Sales & Marketing,other,1,3.0,6,0,47,0
E55495,R&D,other,1,4.0,3,0,82,0
E62402,Sales & Marketing,other,1,4.0,7,0,54,0
E53251,Sales & Marketing,other,1,5.0,2,0,52,0
E20204,Operations,sourcing,1,3.0,3,0,57,0
E8481,Operations,other,1,3.0,14,0,57,0
E8256,Sales & Marketing,other,1,1.0,4,0,47,0
E61551,Operations,sourcing,1,5.0,5,0,59,1
E38778,Operations,other,1,5.0,4,0,59,0
E42250,Analytics,sourcing,2,5.0,9,0,83,0
E9396,Analytics,sourcing,1,1.0,7,0,86,0
E40131,Analytics,sourcing,1,3.0,2,0,84,0
E75490,Procurement,other,1,5.0,7,0,85,1
E30165,Sales & Marketing,sourcing,2,1.0,3,0,56,0
E38192,Sales & Marketing,other,1,5.0,8,0,46,0
E47421,HR,other,1,5.0,11,0,93,1
E50299,Procurement,other,3,,1,0,70,0
E57177,Operations,other,2,3.0,9,0,63,0
E32202,Operations,other,1,5.0,10,0,56,0
E70652,Sales & Marketing,sourcing,1,4.0,19,0,48,0
E41283,Sales & Marketing,other,1,3.0,6,0,45,0
E16899,Sales & Marketing,other,1,1.0,5,0,48,0
E24228,Finance,other,1,5.0,6,0,57,0
E45187,Sales & Marketing,other,2,3.0,7,0,54,0
E32692,Technology,sourcing,1,2.0,5,0,79,0
E54632,Finance,sourcing,1,4.0,2,0,58,0
E1702,Operations,other,1,3.0,2,0,56,0
E50980,Sales & Marketing,other,2,3.0,2,0,49,0
E14427,Sales & Marketing,other,1,4.0,2,0,52,0
E64704,Procurement,other,2,3.0,6,0,71,0
E70101,Sales & Marketing,sourcing,1,3.0,4,0,50,0
E27768,Operations,referred,1,4.0,7,0,59,0
E17867,HR,other,1,3.0,8,0,47,0
E56575,Procurement,other,4,2.0,2,0,68,0
E66277,Procurement,sourcing,1,3.0,6,0,70,0
E17703,Technology,referred,1,3.0,3,0,79,0
E74959,HR,other,1,4.0,10,0,47,0
E38394,Operations,other,1,5.0,14,0,60,0
E2308,Sales & Marketing,sourcing,2,3.0,5,0,50,0
E20755,Analytics,other,1,1.0,15,0,86,0
E24004,Legal,other,1,,1,0,56,0
E2952,Analytics,other,1,3.0,4,0,87,1
E8576,Procurement,other,1,2.0,6,0,71,0
E71046,Sales & Marketing,sourcing,1,3.0,5,0,63,1
E27929,Procurement,other,1,4.0,21,0,65,0
E6383,Sales & Marketing,sourcing,2,3.0,4,0,50,0
E24217,Operations,sourcing,1,3.0,3,0,55,0
E76742,Sales & Marketing,other,3,1.0,5,0,51,0
E74696,Legal,other,1,3.0,4,0,63,0
E75713,Technology,sourcing,1,3.0,1,0,79,0
E53707,Operations,sourcing,3,3.0,4,0,55,0
E43370,Technology,other,1,3.0,5,0,79,0
E72865,Operations,sourcing,2,3.0,3,0,58,0
E65190,Sales & Marketing,sourcing,1,1.0,3,0,50,0
E53836,Procurement,other,2,3.0,6,0,69,0
E5180,Technology,other,1,1.0,4,0,78,0
E39195,Procurement,other,1,3.0,7,0,68,0
E3579,HR,other,1,3.0,3,0,49,1
E71871,Sales & Marketing,other,1,3.0,7,0,47,0
E35789,Procurement,referred,1,2.0,2,0,70,0
E53379,Finance,other,1,5.0,9,0,56,0
E32071,Operations,sourcing,1,3.0,7,0,60,0
E11632,Procurement,sourcing,1,5.0,6,0,67,1
E18174,Sales & Marketing,other,1,3.0,8,0,52,0
E60639,Finance,other,3,5.0,5,0,58,0
E58579,Procurement,other,1,3.0,3,0,68,0
E48354,Operations,other,1,3.0,10,0,54,0
E73283,Analytics,other,1,,1,0,87,0
E70703,Sales & Marketing,other,1,3.0,10,0,50,0
E16437,Technology,other,1,4.0,11,0,77,1
E76001,Finance,sourcing,1,3.0,2,0,59,0
E14625,Finance,other,1,5.0,5,0,59,0
E64839,HR,other,1,4.0,2,0,49,0
E35418,Operations,other,1,3.0,10,0,62,0
E77478,Sales & Marketing,other,1,3.0,5,0,49,0
E29044,Operations,other,1,2.0,7,0,62,0
E33724,Analytics,sourcing,1,3.0,3,0,84,0
E45627,Sales & Marketing,sourcing,1,3.0,3,1,55,0
E68817,Technology,sourcing,1,4.0,2,0,96,1
E46374,Procurement,sourcing,1,4.0,20,0,70,0
E8911,Sales & Marketing,sourcing,1,5.0,18,0,46,0
E20337,Operations,other,1,4.0,20,0,60,0
E9915,Analytics,other,3,1.0,4,0,82,0
E50720,Sales & Marketing,other,1,3.0,9,0,51,0
E49891,Operations,sourcing,1,4.0,8,0,60,0
E12856,Sales & Marketing,other,1,2.0,4,0,50,0
E56776,Sales & Marketing,other,1,5.0,3,0,49,0
E31511,Operations,other,1,5.0,7,0,68,0
E56051,Finance,other,1,5.0,3,0,62,0
E28830,Sales & Marketing,other,1,4.0,8,0,51,0
E8742,Technology,sourcing,1,,1,0,78,0
E66609,Sales & Marketing,other,1,,1,0,49,0
E26119,Procurement,sourcing,1,3.0,6,0,72,0
E41877,Technology,sourcing,1,2.0,20,0,77,0
E62324,Sales & Marketing,sourcing,1,4.0,10,0,48,0
E67894,Technology,sourcing,1,3.0,4,0,81,0
E69007,Sales & Marketing,other,1,3.0,3,0,54,0
E34277,Sales & Marketing,sourcing,1,3.0,19,0,50,0
E41514,Operations,sourcing,2,,1,0,59,0
E45741,Technology,other,1,3.0,7,0,81,0
E742,Technology,other,1,,1,0,80,1
E29790,Operations,sourcing,1,3.0,3,0,56,0
E21780,Sales & Marketing,other,2,1.0,4,0,50,0
E66032,Analytics,other,2,3.0,3,0,82,0
E45161,Operations,other,1,4.0,11,0,56,0
E52898,Procurement,other,1,3.0,7,0,73,0
E48656,Sales & Marketing,sourcing,3,2.0,3,0,51,0
E65679,Technology,other,1,4.0,5,0,81,0
E70509,Analytics,sourcing,2,3.0,8,0,85,0
E34299,Sales & Marketing,other,1,3.0,7,0,51,0
E8706,Operations,other,1,,1,0,61,0
E12502,Operations,sourcing,1,3.0,17,0,61,0
E39734,Sales & Marketing,other,1,3.0,7,0,48,0
E3553,Sales & Marketing,sourcing,1,4.0,5,0,48,0
E69266,Analytics,other,2,3.0,10,0,80,0
E53027,Technology,other,1,3.0,5,0,91,1
E14498,Analytics,sourcing,3,3.0,12,0,85,0
E32121,Operations,other,2,4.0,3,0,60,0
E20026,Procurement,sourcing,1,5.0,3,0,68,0
E72874,Finance,other,1,3.0,3,0,61,0
E29819,Sales & Marketing,other,1,1.0,2,0,52,0
E35827,HR,other,1,1.0,3,0,48,0
E77003,Operations,sourcing,1,3.0,15,0,58,0
E36148,Operations,other,3,5.0,11,0,56,0
E24512,Analytics,other,1,5.0,4,0,86,0
E46388,Operations,other,1,5.0,3,0,60,0
E11389,Analytics,sourcing,2,3.0,4,0,86,0
E21156,Operations,other,1,3.0,7,0,61,0
E12360,Legal,other,1,,1,0,69,1
E45171,Sales & Marketing,sourcing,1,1.0,12,0,54,0
E9145,Sales & Marketing,other,1,1.0,2,0,50,0
E21624,Sales & Marketing,other,1,5.0,9,0,43,0
E22858,R&D,other,2,,1,0,83,1
E48532,Operations,other,1,3.0,11,0,60,0
E75253,Finance,sourcing,2,3.0,3,0,60,0
E4904,Technology,other,4,4.0,5,0,74,1
E64195,Operations,referred,1,5.0,8,0,62,0
E22980,Sales & Marketing,other,1,3.0,5,0,50,0
E68384,Operations,other,1,3.0,7,0,62,0
E35366,Finance,other,3,3.0,7,0,59,0
E43669,Procurement,other,2,5.0,15,0,71,0
E44421,Sales & Marketing,sourcing,1,3.0,1,0,54,0
E52314,Procurement,sourcing,1,3.0,10,0,68,0
E24409,Analytics,sourcing,1,3.0,5,0,85,0
E60264,Sales & Marketing,other,1,5.0,6,0,51,1
E72698,Operations,sourcing,1,3.0,8,1,86,1
E54,Procurement,sourcing,1,3.0,3,0,70,0
E73432,R&D,other,2,4.0,5,0,84,0
E17819,Operations,other,1,3.0,3,0,63,0
E29725,Sales & Marketing,sourcing,2,3.0,5,0,53,1
E42846,Sales & Marketing,sourcing,1,4.0,2,0,46,0
E66454,Finance,sourcing,1,5.0,6,0,60,0
E39289,Operations,other,1,5.0,17,0,59,0
E32532,Operations,sourcing,1,3.0,8,0,54,0
E26708,Operations,sourcing,1,5.0,5,0,60,0
E59309,Operations,sourcing,1,3.0,6,0,60,0
E18172,Legal,sourcing,1,5.0,6,0,55,0
E20474,Technology,other,1,3.0,4,0,80,0
E59675,Sales & Marketing,other,1,2.0,2,0,49,0
E21975,Procurement,sourcing,1,5.0,6,0,72,0
E24935,Operations,sourcing,1,5.0,16,0,67,0
E61492,Analytics,referred,3,4.0,2,0,82,1
E69844,Sales & Marketing,other,1,2.0,4,0,51,0
E2887,Sales & Marketing,other,1,1.0,2,0,49,0
E45986,Finance,other,1,5.0,2,0,59,0
E4895,Operations,sourcing,1,4.0,6,0,57,0
E20370,Analytics,sourcing,2,3.0,7,0,82,0
E40078,Sales & Marketing,other,1,2.0,3,0,53,0
E6683,Operations,other,1,5.0,13,0,57,0
E25212,R&D,sourcing,1,3.0,12,0,83,0
E12981,Analytics,other,2,3.0,3,0,83,0
E75209,HR,sourcing,1,,1,0,51,0
E26784,Operations,sourcing,1,3.0,4,0,63,1
E12543,Operations,sourcing,1,5.0,10,0,59,0
E71203,Sales & Marketing,other,1,4.0,2,0,47,0
E67756,Sales & Marketing,other,1,2.0,4,0,50,0
E25113,Sales & Marketing,other,2,3.0,5,0,46,0
E70498,Technology,other,1,3.0,6,0,80,0
E35471,Operations,sourcing,1,5.0,10,0,58,0
E51966,Operations,other,1,3.0,7,0,59,0
E48723,Analytics,other,1,5.0,5,0,82,0
E25196,Technology,sourcing,1,2.0,12,0,75,0
E38649,Operations,other,1,4.0,4,0,57,0
E29503,Finance,other,1,3.0,4,0,64,0
E34128,Operations,sourcing,1,4.0,24,0,61,0
E70586,Procurement,sourcing,1,5.0,7,0,72,0
E43416,Analytics,sourcing,1,5.0,3,0,83,0
E45570,Sales & Marketing,sourcing,1,4.0,15,0,52,0
E38252,Operations,sourcing,1,5.0,9,0,67,0
E19857,Procurement,other,1,5.0,4,0,67,0
E76764,Sales & Marketing,sourcing,1,5.0,2,0,50,0
E15122,Technology,other,1,3.0,6,0,78,0
E60112,Sales & Marketing,other,1,3.0,3,0,52,1
E35144,Sales & Marketing,other,1,3.0,2,0,48,0
E9149,Operations,other,1,5.0,2,0,55,1
E11462,Sales & Marketing,other,3,1.0,3,0,51,0
E68429,Procurement,other,1,4.0,6,0,67,0
E70555,Sales & Marketing,sourcing,1,2.0,4,0,52,0
E37940,Finance,sourcing,1,4.0,7,0,57,0
E40890,Analytics,other,2,3.0,5,0,89,0
E7986,Sales & Marketing,other,1,1.0,4,0,49,0
E72454,Operations,sourcing,1,4.0,12,0,59,0
E54574,Sales & Marketing,other,1,,1,0,48,0
E10740,Procurement,other,1,2.0,7,0,71,0
E12085,Legal,sourcing,1,,1,0,60,0
E12247,Analytics,other,1,3.0,9,0,84,0
E6442,Operations,other,1,4.0,6,0,60,0
E17299,Technology,sourcing,3,3.0,7,0,81,0
E54285,R&D,other,2,5.0,9,0,83,0
E66347,Technology,other,1,2.0,3,0,79,0
E78047,Technology,sourcing,3,,1,0,78,0
E21969,Analytics,sourcing,1,2.0,4,0,83,0
E77784,Finance,other,2,,1,0,54,0
E75280,Operations,other,1,3.0,9,0,61,0
E11991,HR,other,2,3.0,4,0,52,0
E34965,Operations,other,2,3.0,4,0,63,0
E75687,Sales & Marketing,sourcing,1,,1,0,45,0
E25520,Sales & Marketing,other,2,3.0,11,0,55,0
E35549,Finance,sourcing,1,,1,0,60,0
E42468,Technology,other,1,3.0,5,0,80,0
E73820,Technology,referred,1,3.0,6,0,82,0
E46998,Sales & Marketing,other,1,3.0,18,0,53,0
E28328,Technology,sourcing,1,3.0,3,0,81,0
E12402,Technology,sourcing,1,4.0,5,0,82,0
E37942,Technology,other,1,3.0,17,0,83,0
E18948,Sales & Marketing,sourcing,1,3.0,8,0,93,1
E29672,Sales & Marketing,other,1,5.0,10,0,48,0
E59307,Operations,other,1,4.0,1,0,63,0
E33243,Sales & Marketing,other,1,4.0,7,0,51,0
E12327,Sales & Marketing,other,10,3.0,13,0,49,0
E61620,Operations,other,1,5.0,6,0,61,0
E72587,Operations,sourcing,1,5.0,7,0,59,0
E56595,Procurement,other,1,5.0,5,0,68,0
E23786,R&D,sourcing,1,2.0,9,0,87,0
E68880,Sales & Marketing,other,1,4.0,1,0,49,0
E54220,Operations,other,1,4.0,6,0,60,0
E35120,Analytics,other,1,4.0,2,0,83,0
E19682,Procurement,sourcing,1,1.0,9,0,71,0
E71552,Procurement,other,2,5.0,12,0,91,1
E69816,Sales & Marketing,other,1,3.0,5,0,51,0
E68553,Operations,sourcing,1,3.0,8,0,64,0
E66781,Operations,other,1,5.0,10,0,60,0
E23897,Sales & Marketing,sourcing,2,3.0,4,0,49,0
E45698,Sales & Marketing,sourcing,1,3.0,18,0,50,0
E70155,Sales & Marketing,other,1,3.0,5,0,51,0
E15021,Analytics,other,1,5.0,2,0,85,0
E24606,Analytics,other,1,,1,0,84,0
E77136,Operations,other,1,3.0,17,0,56,0
E70392,Operations,referred,1,4.0,4,0,61,0
E36551,Sales & Marketing,other,3,1.0,5,0,54,0
E1920,HR,other,1,4.0,5,0,48,1
E53913,Finance,sourcing,1,5.0,7,0,60,0
E72152,Analytics,other,1,4.0,6,0,85,0
E12376,Procurement,sourcing,1,3.0,4,0,69,0
E15175,Procurement,other,1,3.0,3,0,70,0
E25237,Analytics,other,2,4.0,6,0,88,0
E24330,Technology,other,1,4.0,3,0,79,0
E35606,Technology,sourcing,1,3.0,2,0,76,0
E49290,Sales & Marketing,other,1,5.0,2,0,48,0
E43149,Procurement,other,1,4.0,2,0,71,0
E43034,Operations,other,1,5.0,3,0,58,0
E12639,Procurement,sourcing,1,4.0,7,0,72,0
E35841,Sales & Marketing,sourcing,1,2.0,10,0,51,0
E47512,Finance,other,2,4.0,4,0,58,0
E2389,Operations,sourcing,1,4.0,3,0,57,0
E40354,Operations,sourcing,1,5.0,27,0,62,0
E1595,Sales & Marketing,sourcing,1,,1,0,49,0
E39512,Technology,other,2,3.0,4,0,82,0
E44612,Technology,sourcing,1,,1,0,79,1
E30936,Operations,other,1,3.0,5,0,59,0
E34075,Sales & Marketing,sourcing,2,2.0,3,0,49,0
E75627,Sales & Marketing,other,1,5.0,2,0,52,0
E63715,Operations,other,1,3.0,3,0,56,0
E15118,Technology,other,1,3.0,2,0,80,1
E67692,Technology,other,1,1.0,4,0,79,0
E28085,Operations,sourcing,2,3.0,31,0,62,0
E56492,Finance,sourcing,4,3.0,2,0,59,0
E65554,Sales & Marketing,sourcing,1,3.0,5,0,50,0
E51438,Technology,sourcing,1,1.0,3,0,79,0
E52955,HR,sourcing,1,2.0,15,0,47,0
E20895,Finance,sourcing,1,3.0,2,0,60,0
E42895,Procurement,sourcing,2,2.0,5,0,68,0
E68630,Technology,sourcing,1,3.0,4,0,82,0
