employee_id,region,education,gender,age
E55283,region_2,Master's & above,f,33
E41479,region_19,Bachelor's,m,34
E58761,region_22,Bachelor's,m,30
E64841,region_11,Bachelor's,m,30
E18451,region_27,Bachelor's,f,35
E33344,region_30,Bachelor's,m,29
E78115,region_27,Bachelor's,m,28
E39524,region_22,Bachelor's,m,42
E30211,region_13,Master's & above,m,33
E17631,region_7,Master's & above,f,43
E67356,region_27,Bachelor's,m,30
E24368,region_22,Bachelor's,f,38
E72006,region_28,Bachelor's,f,37
E47204,region_2,Bachelor's,f,33
E16513,region_22,Below Secondary,m,27
E44725,region_7,Bachelor's,m,48
E72018,region_30,Bachelor's,m,36
E74100,region_4,Master's & above,m,42
E39324,region_22,Bachelor's,f,28
E1492,region_22,Bachelor's,m,30
E10188,region_8,Bachelor's,m,29
E55137,region_15,Bachelor's,f,37
E26805,region_32,Bachelor's,m,36
E22120,region_22,Bachelor's,m,35
E57106,region_29,Master's & above,m,29
E37250,region_2,Master's & above,Male,43
E28709,region_20,Bachelor's,m,33
E14562,region_16,Bachelor's,m,29
E27255,region_16,Master's & above,m,44
E46062,region_30,Bachelor's,male,37
E27494,region_19,Bachelor's,m,28
E29550,region_29,Master's & above,m,44
E4041,region_26,Bachelor's,m,33
E71894,region_22,Bachelor's,f,34
E17405,region_2,Master's & above,m,53
E11108,region_8,Bachelor's,m,25
E45568,region_22,Master's & above,m,34
E42555,region_2,Bachelor's,m,22
E11511,region_2,Bachelor's,f,36
E55505,region_2,Bachelor's,m,49
E39293,region_13,Bachelor's,f,38
E69780,region_13,Bachelor's,m,36
E56037,region_13,Master's & above,f,43
E6218,region_2,Bachelor's,m,36
E50550,region_15,Bachelor's,m,28
E48074,region_2,Bachelor's,f,38
E18420,region_30,Bachelor's,m,37
E57816,region_2,Bachelor's,f,57
E46089,region_11,Bachelor's,m,25
E2416,region_15,Bachelor's,m,36
E26550,region_13,Bachelor's,m,48
E46765,region_2,Bachelor's,m,26
E25437,region_2,Master's & above,m,45
E49042,region_26,Bachelor's,m,27
E7095,region_2,Bachelor's,f,38
E37631,region_22,Bachelor's,m,30
E71994,region_23,Master's & above,m,53
E34439,region_9,Master's & above,m,29
E45229,region_31,Bachelor's,m,44
E65540,region_2,Bachelor's,m,35
E19014,region_11,Bachelor's,m,30
E62064,region_22,Master's & above,m,41
E6585,region_31,Bachelor's,m,31
E36321,region_11,Bachelor's,m,29
E2154,region_6,,m,26
E73389,region_26,Bachelor's,f,39
E10085,region_27,Bachelor's,m,27
E73198,region_15,Bachelor's,f,35
E53518,region_22,Bachelor's,f,27
E31776,region_25,Bachelor's,f,29
E15748,region_8,Bachelor's,m,28
E53896,region_13,Bachelor's,m,35
E63866,region_15,,m,28
E57941,region_22,Master's & above,m,37
E31236,region_2,Bachelor's,f,33
E51669,region_2,Master's & above,m,47
E42748,region_7,Bachelor's,m,27
E2033,region_2,Master's & above,m,38
E49871,region_15,Bachelor's,m,45
E34868,region_15,Bachelor's,m,38
E59078,region_7,Master's & above,m,34
E44705,region_2,Master's & above,f,41
E48522,region_11,Bachelor's,m,35
E12270,region_2,Bachelor's,m,22
E68205,region_26,Bachelor's,m,38
E68764,region_7,Master's & above,m,31
E9211,region_27,Bachelor's,m,31
E27213,region_16,Master's & above,m,37
E58670,region_15,Bachelor's,m,34
E60094,region_22,Bachelor's,f,29
E51638,region_4,Bachelor's,f,29
E6705,region_22,Bachelor's,m,27
E42799,region_25,Master's & above,m,37
E61866,region_13,Bachelor's,m,39
E32682,region_10,Master's & above,m,33
E63630,region_2,Bachelor's,m,34
E62726,region_2,Bachelor's,m,32
E35867,region_4,Bachelor's,m,26
E36442,region_22,Bachelor's,f,31
E10966,region_2,,m,31
E53828,region_13,Master's & above,m,39
E23404,region_22,Bachelor's,m,30
E57176,region_2,Bachelor's,m,36
E21455,region_22,Bachelor's,m,30
E21248,region_1,Master's & above,m,34
E73902,region_2,Bachelor's,f,35
E5322,region_2,Master's & above,m,44
E49405,region_2,Master's & above,f,53
E58549,region_2,Master's & above,f,44
E20757,region_2,Bachelor's,m,40
E23031,region_2,,m,26
E59313,region_7,Master's & above,f,51
E10933,region_30,Bachelor's,f,33
E31951,region_22,Bachelor's,f,30
E16736,region_10,Master's & above,m,45
E74739,region_23,Master's & above,f,34
E48676,region_21,Bachelor's,f,26
E5969,region_2,Bachelor's,m,31
E9578,region_7,Bachelor's,f,31
E49288,region_16,Bachelor's,m,38
E2529,region_5,Bachelor's,f,26
E59485,region_22,Master's & above,m,53
E21493,region_22,Bachelor's,f,29
E36119,region_2,Bachelor's,f,58
E77435,region_2,Bachelor's,Female,52
E28929,region_1,Bachelor's,m,29
E15633,region_15,,m,33
E37809,region_22,Bachelor's,m,31
E4600,region_2,Master's & above,m,39
E7605,region_22,Master's & above,f,32
E70312,region_7,Master's & above,f,49
E72611,region_2,Master's & above,m,44
E12431,region_26,Bachelor's,f,31
E43573,region_2,Bachelor's,f,43
E44276,region_2,Master's & above,m,36
E5308,region_22,Bachelor's,m,35
E69076,region_22,Bachelor's,m,29
E19448,region_2,Bachelor's,m,56
E2800,region_29,Bachelor's,m,32
E35806,region_33,Master's & above,f,34
E7597,region_2,Master's & above,m,54
E15620,region_2,Master's & above,f,49
E36977,region_2,Master's & above,f,55
E21295,region_9,,m,28
E63234,region_27,Bachelor's,f,37
E18411,region_2,Bachelor's,m,49
E3416,region_26,Bachelor's,m,37
E38919,region_2,Bachelor's,f,37
E72982,region_23,Master's & above,m,38
E75068,region_8,Bachelor's,m,37
E76028,region_22,Bachelor's,f,38
E61377,region_16,Bachelor's,f,33
E4125,region_22,Master's & above,m,36
E66287,region_10,Master's & above,m,33
E28995,region_32,Bachelor's,m,29
E31714,region_31,Bachelor's,m,31
E2768,region_7,Master's & above,f,39
E44775,region_26,,m,22
E6458,region_9,Master's & above,m,37
E72609,region_21,Bachelor's,m,32
E40306,region_19,Bachelor's,m,37
E54293,region_31,Master's & above,m,37
E40604,region_7,Bachelor's,m,37
E73856,region_16,Bachelor's,f,37
E21228,region_15,Bachelor's,m,30
E66732,region_15,Master's & above,m,45
E21355,region_22,Bachelor's,m,29
E68065,region_8,Bachelor's,m,33
E59402,region_29,Bachelor's,m,30
E5899,region_22,Bachelor's,f,31
E76107,region_22,Bachelor's,m,31
E32454,region_27,,m,23
E56577,region_7,Master's & above,m,34
E4807,region_13,Bachelor's,m,27
E44550,region_1,Bachelor's,f,29
E72501,region_2,Bachelor's,m,51
E74359,region_2,Bachelor's,m,28
E25025,region_13,Master's & above,m,30
E5901,region_15,Master's & above,m,32
E49682,region_2,Bachelor's,f,36
E46301,region_2,Bachelor's,m,55
E52331,region_16,Bachelor's,m,31
E6852,region_32,Bachelor's,m,28
E27514,region_2,Bachelor's,m,60
E10982,region_26,Bachelor's,m,40
E67908,region_26,Bachelor's,f,28
E5228,region_2,Master's & above,f,37
E30669,region_7,Master's & above,m,31
E8887,region_7,Bachelor's,m,25
E7504,region_4,Bachelor's,f,29
E75784,region_2,Master's & above,m,37
E56824,region_25,Bachelor's,f,29
E49227,region_2,Bachelor's,m,50
E58677,region_6,Bachelor's,f,29
E14610,region_33,Bachelor's,m,45
E60338,region_25,Bachelor's,f,32
E37125,region_25,Bachelor's,m,32
E59439,region_2,Master's & above,m,38
E13816,region_4,Bachelor's,m,32
E12690,region_15,Bachelor's,f,33
E12959,region_7,Bachelor's,m,35
E11392,region_7,Bachelor's,f,39
E78017,region_15,Master's & above,m,30
E2041,region_7,Bachelor's,m,38
E58629,region_2,Master's & above,m,56
E41306,region_21,Bachelor's,m,30
E3463,region_22,Master's & above,m,30
E9273,region_2,Bachelor's,m,36
E31852,region_8,Bachelor's,m,30
E26409,region_2,Bachelor's,m,33
E1207,region_7,Below Secondary,f,26
E60619,region_6,Bachelor's,m,31
E29818,region_2,Bachelor's,f,43
E75908,region_2,Bachelor's,m,51
E48296,region_15,Bachelor's,f,31
E40227,region_22,Bachelor's,m,32
E28086,region_2,Master's & above,f,59
E45207,region_26,Bachelor's,m,42
E72775,region_28,Bachelor's,m,44
E25224,region_32,Bachelor's,m,34
E67063,region_2,Bachelor's,m,31
E72790,region_23,Master's & above,m,33
E39775,region_34,Bachelor's,m,40
E65833,region_23,Master's & above,m,37
E75695,region_2,Bachelor's,f,29
E74788,region_22,Bachelor's,m,31
E63175,region_2,Bachelor's,m,35
E233,region_22,Bachelor's,m,33
E52396,region_17,Master's & above,m,42
E63686,region_2,Bachelor's,m,56
E16514,region_2,Master's & above,m,44
E64014,region_28,Master's & above,m,36
E28653,region_22,Bachelor's,m,32
E35811,region_7,Bachelor's,m,31
E75883,region_16,Bachelor's,m,37
E27385,region_7,Bachelor's,f,30
E14379,region_7,Master's & above,m,37
E68652,region_31,Master's & above,f,35
E37844,region_31,Bachelor's,f,32
E51859,region_5,Bachelor's,f,26
E52865,region_5,Bachelor's,m,29
E29096,region_2,Bachelor's,m,41
E54319,region_7,Bachelor's,f,29
E59881,region_22,Bachelor's,m,25
E13621,region_25,Bachelor's,m,29
E62047,region_13,Bachelor's,f,34
E37266,region_11,Bachelor's,m,35
E8236,region_7,Bachelor's,m,30
E16809,region_22,,m,27
E52058,region_26,Bachelor's,f,29
E8412,region_28,Bachelor's,m,26
E44517,region_2,,m,23
E60581,region_22,Below Secondary,m,27
E12568,region_26,Master's & above,m,32
E19252,region_20,Master's & above,m,31
E6629,region_2,Bachelor's,m,31
E23864,region_16,Bachelor's,m,25
E30469,region_32,Bachelor's,m,30
E58907,region_19,Bachelor's,f,32
E10064,region_16,Bachelor's,m,30
E11426,region_7,Bachelor's,f,30
E74419,region_7,Bachelor's,m,24
E68271,region_4,Master's & above,m,42
E5445,region_7,,m,28
E55978,region_24,Bachelor's,m,29
E70986,region_10,Master's & above,f,30
E62268,region_22,Master's & above,m,33
E34709,region_4,Bachelor's,f,38
E4192,region_13,Bachelor's,f,34
E69310,region_2,Master's & above,f,50
E6195,region_31,Bachelor's,m,33
E23611,region_11,Bachelor's,m,37
E32876,region_7,Bachelor's,m,46
E65144,region_25,Bachelor's,m,30
E9043,region_22,,m,24
E46607,region_32,Bachelor's,m,35
E15604,region_22,Bachelor's,m,35
E11821,region_15,Bachelor's,m,31
E10799,region_2,Bachelor's,m,30
E24741,region_3,Master's & above,f,33
E5023,region_2,Master's & above,m,47
E34924,region_2,Master's & above,f,44
E1896,region_31,Bachelor's,m,33
E57630,region_30,Bachelor's,m,26
E19536,region_13,Master's & above,m,40
E49354,region_2,Master's & above,m,39
E69040,region_2,Master's & above,f,39
E33587,region_28,Master's & above,m,42
E47620,region_2,Below Secondary,m,20
E25554,region_2,Below Secondary,m,25
E53173,region_4,Master's & above,f,40
E30103,region_31,Master's & above,m,33
E59053,region_4,Master's & above,f,32
E881,region_15,Bachelor's,m,38
E65134,region_2,,f,47
E72965,region_17,Master's & above,f,33
E17899,region_28,Bachelor's,m,31
E10603,region_13,Bachelor's,f,33
E24446,region_2,Master's & above,m,40
E51817,region_2,Master's & above,m,35
E44782,region_20,Bachelor's,m,38
E46177,region_4,Bachelor's,m,31
E44752,region_26,Bachelor's,m,35
E27090,region_13,Master's & above,m,38
E44604,region_15,Bachelor's,m,43
E41850,region_2,Master's & above,m,30
E42050,region_2,Bachelor's,m,53
E3857,region_2,Master's & above,f,38
E6196,region_20,Bachelor's,f,28
E67667,region_13,Bachelor's,m,27
E42215,region_28,Bachelor's,m,30
E1764,region_22,Bachelor's,f,30
E43907,region_2,Bachelor's,m,40
E38178,region_2,Bachelor's,m,44
E57618,region_2,Master's & above,m,42
E14193,region_31,Bachelor's,f,33
E39442,region_11,Master's & above,f,32
E44852,region_24,Bachelor's,f,33
E15911,region_29,Bachelor's,m,29
E58026,region_27,Bachelor's,f,34
E40857,region_22,Bachelor's,m,27
E58688,region_22,Bachelor's,m,31
E75422,region_20,Bachelor's,m,31
E36821,region_22,Bachelor's,m,27
E35396,region_21,Bachelor's,m,42
E74047,region_2,Bachelor's,m,33
E32142,region_2,Master's & above,m,42
E14856,region_22,Master's & above,m,32
E52652,region_2,Bachelor's,m,33
E15261,region_2,,m,35
E55009,region_31,Master's & above,f,31
E8212,region_12,Bachelor's,m,31
E12870,region_23,Master's & above,m,37
E70634,region_2,Bachelor's,f,24
E34426,region_2,Master's & above,m,36
E23882,region_7,Bachelor's,f,32
E30462,region_9,Bachelor's,m,27
E4907,region_7,Master's & above,m,40
E18528,region_29,Bachelor's,f,35
E3235,region_2,Bachelor's,m,48
E38749,region_22,Bachelor's,m,26
E31261,region_30,Master's & above,m,40
E34916,region_15,Bachelor's,f,38
E22108,region_22,Bachelor's,m,29
E14220,region_25,Master's & above,f,37
E4407,region_7,Bachelor's,f,34
E45711,region_2,Master's & above,m,35
E15259,region_11,Master's & above,m,36
E7882,region_23,Bachelor's,f,31
E2160,region_21,Bachelor's,m,32
E39465,region_2,Bachelor's,f,36
E38456,region_27,Bachelor's,m,36
E59755,region_15,Master's & above,m,37
E71361,region_26,Bachelor's,f,28
E10248,region_21,Bachelor's,m,32
E10000,region_14,Bachelor's,f,33
E60779,region_2,Bachelor's,f,43
E72843,region_2,Master's & above,m,32
E53326,region_2,Below Secondary,f,25
E7364,region_16,Bachelor's,m,27
E35270,region_2,Below Secondary,f,25
E392,region_2,Master's & above,f,47
E76374,region_17,Bachelor's,f,31
E36482,region_12,Bachelor's,m,28
E29628,region_2,Master's & above,f,39
E54771,region_2,Bachelor's,m,25
E76173,region_31,Bachelor's,male,27
E1136,region_22,Master's & above,f,36
E74976,region_2,Bachelor's,m,32
E71024,region_4,Bachelor's,m,31
E62457,region_20,Master's & above,m,37
E66129,region_30,Master's & above,m,42
E13577,region_26,Bachelor's,f,40
E55902,region_20,Master's & above,m,39
E42576,region_14,Bachelor's,m,30
E24961,region_22,,m,35
E22104,region_11,Bachelor's,f,29
E78244,region_7,Master's & above,m,37
E31791,region_2,Bachelor's,male,33
E45793,region_23,Bachelor's,m,32
E66372,region_28,Bachelor's,m,32
E68224,region_11,Bachelor's,m,28
E41630,region_22,Bachelor's,f,28
E71,region_2,Bachelor's,m,36
E18146,region_14,Bachelor's,m,37
E10145,region_17,Bachelor's,m,29
E77010,region_4,Bachelor's,m,27
E64778,region_2,Master's & above,m,48
E50538,region_15,Master's & above,m,54
E38557,region_2,Bachelor's,m,38
E52252,region_2,Bachelor's,m,59
E9624,region_22,Master's & above,m,38
E58747,region_26,Bachelor's,m,34
E2281,region_2,Bachelor's,f,27
E59284,region_22,Bachelor's,m,28
E65276,region_29,Bachelor's,m,29
E77802,region_5,Bachelor's,f,33
E41317,region_2,Bachelor's,m,36
E26589,region_22,Bachelor's,m,26
E34711,region_26,Bachelor's,m,40
E12192,region_11,,m,29
E60926,region_4,Bachelor's,m,26
E29465,region_1,Master's & above,m,39
E26988,region_31,Bachelor's,m,40
E73272,region_7,Bachelor's,f,30
E40344,region_27,Master's & above,f,34
E33005,region_2,Bachelor's,m,25
E76652,region_2,Master's & above,m,40
E77962,region_15,Bachelor's,m,35
E43513,region_31,Bachelor's,m,30
E64949,region_7,Master's & above,m,35
E10547,region_5,Bachelor's,m,35
E60747,region_26,Bachelor's,m,35
E53990,region_30,Bachelor's,m,34
E44093,region_7,Bachelor's,m,34
E43724,region_7,Bachelor's,m,33
E46508,region_2,Below Secondary,m,24
E35999,region_22,Bachelor's,m,32
E72637,region_7,Master's & above,f,33
E63294,region_11,Bachelor's,m,36
E62104,region_34,Bachelor's,m,29
E70978,region_2,Bachelor's,m,23
E2302,region_22,Bachelor's,f,31
E30093,region_7,Bachelor's,m,33
E11043,region_7,Bachelor's,m,42
E40954,region_22,Master's & above,m,45
E51476,region_22,Bachelor's,f,30
E16367,region_22,Bachelor's,m,28
E69602,region_26,Bachelor's,f,44
E18133,region_22,Bachelor's,m,25
E12159,region_7,,m,26
E58072,region_31,Bachelor's,m,24
E46667,region_22,Master's & above,m,45
E69670,region_4,Master's & above,m,49
E29043,region_14,Bachelor's,m,36
E61869,region_31,Bachelor's,f,36
E75305,region_32,Bachelor's,f,29
E46065,region_22,Bachelor's,m,27
E76412,region_2,Master's & above,m,38
E27888,region_22,Master's & above,m,36
E63766,region_22,,m,27
E43413,region_11,Bachelor's,m,31
E49648,region_31,Bachelor's,m,29
E55070,region_2,Master's & above,m,46
E52281,region_25,Bachelor's,f,30
E33428,region_1,Bachelor's,m,35
E34917,region_22,Bachelor's,m,39
E50296,region_2,Bachelor's,m,26
E16719,region_29,Bachelor's,f,27
E17991,region_7,Master's & above,m,44
E68381,region_22,Master's & above,m,32
E30366,region_2,Bachelor's,f,50
E54374,region_9,Bachelor's,m,30
E17940,region_23,Master's & above,f,36
E53841,region_2,Bachelor's,m,43
E17122,region_2,Master's & above,m,39
E78222,region_13,Bachelor's,m,23
E53905,region_8,Bachelor's,m,26
E16329,region_23,Master's & above,m,32
E18715,region_4,Bachelor's,m,35
E60822,region_16,Master's & above,m,37
E60601,region_8,Bachelor's,m,27
E43599,region_23,Bachelor's,m,26
E25488,region_28,,m,31
E8525,region_23,Bachelor's,m,31
E10981,region_19,Bachelor's,m,36
E2481,region_2,Bachelor's,f,32
E74984,region_13,Bachelor's,m,31
E17146,region_17,Master's & above,f,53
E59388,region_7,Bachelor's,f,40
E3799,region_19,Bachelor's,f,43
E56819,region_6,Bachelor's,f,38
E32988,region_2,Bachelor's,m,55
E31523,region_22,Bachelor's,m,26
E63275,region_22,Bachelor's,m,28
E3874,region_25,Master's & above,m,46
E16776,region_31,Bachelor's,m,29
E1087,region_10,Master's & above,m,35
E41873,region_32,Bachelor's,f,33
E10392,region_17,Bachelor's,f,53
E76974,region_2,Bachelor's,m,36
E27036,region_14,Bachelor's,m,32
E9255,region_22,Master's & above,m,35
E63829,region_22,Master's & above,m,35
E47799,region_1,Master's & above,m,38
E56788,region_7,Bachelor's,f,32
E76612,region_7,Bachelor's,m,47
E24204,region_17,Bachelor's,f,28
E71410,region_13,Bachelor's,m,31
E52980,region_14,Master's & above,f,35
E68455,region_13,Bachelor's,f,28
E57881,region_13,Master's & above,f,31
E4376,region_2,Master's & above,f,43
E8942,region_17,Bachelor's,f,26
E58290,region_25,Bachelor's,m,31
E26330,region_2,Bachelor's,m,34
E34050,region_28,Master's & above,m,34
E15275,region_2,Bachelor's,m,25
E35150,region_22,Bachelor's,m,31
E70963,region_2,Bachelor's,m,33
E11251,region_13,Master's & above,f,32
E59793,region_28,Master's & above,m,42
E32571,region_30,Bachelor's,f,27
E3301,region_25,Bachelor's,m,25
E48187,region_28,Bachelor's,m,34
E32776,region_19,Bachelor's,m,32
E66336,region_2,Below Secondary,m,21
E20968,region_7,Bachelor's,m,30
E43134,region_2,Master's & above,m,35
E10122,region_30,Bachelor's,m,26
E13759,region_22,,m,28
E49641,region_2,Master's & above,f,42
E12729,region_5,Bachelor's,f,36
E61276,region_15,Bachelor's,m,30
E73237,region_22,Bachelor's,m,29
E4065,region_26,Master's & above,m,32
E39658,region_2,Bachelor's,f,30
E21817,region_2,Bachelor's,f,30
E74532,region_22,Bachelor's,m,28
E4323,region_23,Master's & above,f,34
E64279,region_7,Bachelor's,m,44
E21324,region_7,Bachelor's,f,29
E6330,region_13,Master's & above,f,35
E64261,region_20,Master's & above,m,31
E28511,region_2,Bachelor's,f,53
E67084,region_22,Bachelor's,m,37
E27771,region_16,Bachelor's,m,33
E70997,region_15,Bachelor's,m,46
E67628,region_2,Master's & above,f,45
E2248,region_7,Bachelor's,m,44
E56125,region_7,Bachelor's,f,27
E409,region_6,Bachelor's,m,32
E63628,region_27,Bachelor's,m,35
E37185,region_26,Bachelor's,m,40
E74918,region_26,Bachelor's,m,31
E5723,region_9,Bachelor's,m,28
E72891,region_27,Bachelor's,m,30
E68416,region_28,,m,28
E31555,region_2,Master's & above,f,46
E69329,region_15,Bachelor's,f,36
E43534,region_5,Bachelor's,f,30
E42929,region_15,Bachelor's,m,32
E58639,region_22,Bachelor's,m,47
E24932,region_22,Master's & above,m,43
E8794,region_26,Bachelor's,f,36
E56569,region_13,Bachelor's,m,48
E55063,region_30,Bachelor's,f,37
E62631,region_22,Bachelor's,f,32
E59326,region_22,Bachelor's,m,32
E1577,region_11,Bachelor's,m,32
E51074,region_16,Bachelor's,m,35
E703,region_22,,f,27
E69134,region_29,Bachelor's,f,33
E69572,region_22,Master's & above,m,34
E14279,region_32,Bachelor's,m,29
E4558,region_22,Bachelor's,m,27
E20539,region_22,Bachelor's,m,29
E51809,region_26,Master's & above,f,35
E51950,region_25,Bachelor's,m,34
E33175,region_22,Bachelor's,m,27
E33697,region_22,Master's & above,m,49
E37899,region_4,Bachelor's,m,41
E15747,region_29,Bachelor's,m,31
E54525,region_20,Bachelor's,m,29
E52696,region_22,Bachelor's,m,26
E42963,region_4,Master's & above,f,36
E48875,region_28,Master's & above,m,33
E59006,region_7,Bachelor's,m,31
E48313,region_15,Bachelor's,m,31
E56301,region_7,Bachelor's,f,28
E38601,region_2,,m,53
E36470,region_6,Bachelor's,m,26
E71943,region_2,Bachelor's,m,26
E41805,region_20,Bachelor's,m,32
E33219,region_2,,female,32
