,energy_demand,Datetime
5396,7.6,2019-03-07 04:15:00 
5397,17.7,2019-03-07 04:30:00 
5398,26.3,2019-03-07 04:45:00 
5399,33.9,2019-03-07 05:00:00 
5400,8.6,2019-03-07 05:15:00 
5401,16.8,2019-03-07 05:30:00 
5402,24.4,2019-03-07 05:45:00 
5403,32.8,2019-03-07 06:00:00 
5404,7.6,2019-03-07 06:15:00 
5405,15.1,2019-03-07 06:30:00 
5406,22.8,2019-03-07 06:45:00 
5407,28.7,2019-03-07 07:00:00 
5408,5.8,2019-03-07 07:15:00 
5409,11.4,2019-03-07 07:30:00 
5410,15.6,2019-03-07 07:45:00 
5411,20.9,2019-03-07 08:00:00 
5412,4.9,2019-03-07 08:15:00 
5413,8.7,2019-03-07 08:30:00 
5414,14.4,2019-03-07 08:45:00 
5415,18.4,2019-03-07 09:00:00 
5416,3.9,2019-03-07 09:15:00 
5417,9.9,2019-03-07 09:30:00 
5418,14.1,2019-03-07 09:45:00 
5419,17.9,2019-03-07 10:00:00 
5420,4.7,2019-03-07 10:15:00 
5421,9.6,2019-03-07 10:30:00 
5422,13.6,2019-03-07 10:45:00 
5423,18.1,2019-03-07 11:00:00 
5424,4.5,2019-03-07 11:15:00 
5425,8.5,2019-03-07 11:30:00 
5426,12.7,2019-03-07 11:45:00 
5427,17.0,2019-03-07 12:00:00 
5428,3.3,2019-03-07 12:15:00 
5429,8.7,2019-03-07 12:30:00 
5430,12.9,2019-03-07 12:45:00 
5431,16.8,2019-03-07 13:00:00 
5432,3.4,2019-03-07 13:15:00 
5433,7.5,2019-03-07 13:30:00 
5434,10.7,2019-03-07 13:45:00 
5435,14.0,2019-03-07 14:00:00 
5436,4.3,2019-03-07 14:15:00 
5437,7.4,2019-03-07 14:30:00 
5438,10.9,2019-03-07 14:45:00 
5439,15.1,2019-03-07 15:00:00 
5440,3.4,2019-03-07 15:15:00 
5441,6.7,2019-03-07 15:30:00 
5442,10.8,2019-03-07 15:45:00 
5443,14.3,2019-03-07 16:00:00 
5444,3.2,2019-03-07 16:15:00 
5445,7.3,2019-03-07 16:30:00 
5446,10.7,2019-03-07 16:45:00 
5447,14.1,2019-03-07 17:00:00 
5448,4.0,2019-03-07 17:15:00 
5449,8.4,2019-03-07 17:30:00 
5450,12.1,2019-03-07 17:45:00 
5451,16.3,2019-03-07 18:00:00 
5452,4.2,2019-03-07 18:15:00 
5453,8.0,2019-03-07 18:30:00 
5454,12.4,2019-03-07 18:45:00 
5455,16.4,2019-03-07 19:00:00 
5456,4.0,2019-03-07 19:15:00 
5457,8.6,2019-03-07 19:30:00 
5458,13.8,2019-03-07 19:45:00 
5459,18.7,2019-03-07 20:00:00 
5460,5.2,2019-03-07 20:15:00 
5461,10.3,2019-03-07 20:30:00 
5462,14.7,2019-03-07 20:45:00 
5463,19.4,2019-03-07 21:00:00 
5464,5.6,2019-03-07 21:15:00 
5465,10.6,2019-03-07 21:30:00 
5466,16.7,2019-03-07 21:45:00 
5467,22.3,2019-03-07 22:00:00 
5468,5.2,2019-03-07 22:15:00 
5469,12.3,2019-03-07 22:30:00 
5470,20.3,2019-03-07 22:45:00 
5471,28.1,2019-03-07 23:00:00 
5472,6.7,2019-03-07 23:15:00 
5473,14.0,2019-03-07 23:30:00 
5474,21.6,2019-03-07 23:45:00 
5475,28.9,2019-03-08 00:00:00 
5476,7.8,2019-03-08 00:15:00 
5477,16.2,2019-03-08 00:30:00 
5478,23.9,2019-03-08 00:45:00 
5479,32.3,2019-03-08 01:00:00 
5480,8.9,2019-03-08 01:15:00 
5481,16.7,2019-03-08 01:30:00 
5482,24.3,2019-03-08 01:45:00 
5483,33.8,2019-03-08 02:00:00 
5484,6.6,2019-03-08 02:15:00 
5485,14.9,2019-03-08 02:30:00 
5486,24.4,2019-03-08 02:45:00 
5487,31.3,2019-03-08 03:00:00 
5488,8.1,2019-03-08 03:15:00 
5489,17.3,2019-03-08 03:30:00 
5490,26.0,2019-03-08 03:45:00 
5491,34.2,2019-03-08 04:00:00 
5492,9.8,2019-03-08 04:15:00 
5493,17.8,2019-03-08 04:30:00 
5494,27.3,2019-03-08 04:45:00 
5495,36.0,2019-03-08 05:00:00 
5496,8.2,2019-03-08 05:15:00 
5497,16.4,2019-03-08 05:30:00 
5498,24.4,2019-03-08 05:45:00 
5499,33.3,2019-03-08 06:00:00 
5500,7.2,2019-03-08 06:15:00 
5501,14.9,2019-03-08 06:30:00 
5502,23.4,2019-03-08 06:45:00 
5503,28.8,2019-03-08 07:00:00 
5504,6.0,2019-03-08 07:15:00 
5505,11.6,2019-03-08 07:30:00 
5506,16.3,2019-03-08 07:45:00 
5507,21.8,2019-03-08 08:00:00 
5508,4.2,2019-03-08 08:15:00 
5509,10.3,2019-03-08 08:30:00 
5510,14.3,2019-03-08 08:45:00 
5511,19.7,2019-03-08 09:00:00 
5512,4.8,2019-03-08 09:15:00 
5513,10.1,2019-03-08 09:30:00 
5514,14.5,2019-03-08 09:45:00 
5515,19.3,2019-03-08 10:00:00 
5516,5.5,2019-03-08 10:15:00 
5517,9.3,2019-03-08 10:30:00 
5518,15.4,2019-03-08 10:45:00 
5519,19.5,2019-03-08 11:00:00 
5520,3.9,2019-03-08 11:15:00 
5521,9.8,2019-03-08 11:30:00 
5522,14.1,2019-03-08 11:45:00 
5523,18.1,2019-03-08 12:00:00 
5524,5.7,2019-03-08 12:15:00 
5525,10.1,2019-03-08 12:30:00 
5526,14.1,2019-03-08 12:45:00 
5527,19.7,2019-03-08 13:00:00 
5528,4.4,2019-03-08 13:15:00 
5529,7.5,2019-03-08 13:30:00 
5530,11.2,2019-03-08 13:45:00 
5531,15.9,2019-03-08 14:00:00 
5532,3.1,2019-03-08 14:15:00 
5533,6.5,2019-03-08 14:30:00 
5534,9.8,2019-03-08 14:45:00 
5535,12.8,2019-03-08 15:00:00 
5536,3.2,2019-03-08 15:15:00 
5537,8.2,2019-03-08 15:30:00 
5538,11.0,2019-03-08 15:45:00 
5539,13.6,2019-03-08 16:00:00 
5540,3.2,2019-03-08 16:15:00 
5541,5.7,2019-03-08 16:30:00 
5542,8.1,2019-03-08 16:45:00 
5543,11.5,2019-03-08 17:00:00 
5544,2.3,2019-03-08 17:15:00 
5545,4.7,2019-03-08 17:30:00 
5546,8.2,2019-03-08 17:45:00 
5547,10.5,2019-03-08 18:00:00 
5548,2.3,2019-03-08 18:15:00 
5549,5.6,2019-03-08 18:30:00 
5550,8.1,2019-03-08 18:45:00 
5551,10.5,2019-03-08 19:00:00 
5552,3.2,2019-03-08 19:15:00 
5553,5.6,2019-03-08 19:30:00 
5554,8.1,2019-03-08 19:45:00 
5555,11.4,2019-03-08 20:00:00 
5556,2.5,2019-03-08 20:15:00 
5557,4.9,2019-03-08 20:30:00 
5558,8.0,2019-03-08 20:45:00 
5559,10.6,2019-03-08 21:00:00 
5560,2.1,2019-03-08 21:15:00 
5561,5.2,2019-03-08 21:30:00 
5562,7.9,2019-03-08 21:45:00 
5563,10.3,2019-03-08 22:00:00 
5564,2.9,2019-03-08 22:15:00 
5565,5.9,2019-03-08 22:30:00 
5566,8.4,2019-03-08 22:45:00 
5567,10.9,2019-03-08 23:00:00 
5568,3.0,2019-03-08 23:15:00 
5569,5.7,2019-03-08 23:30:00 
5570,8.2,2019-03-08 23:45:00 
5571,11.4,2019-03-09 00:00:00 
5572,2.3,2019-03-09 00:15:00 
5573,4.8,2019-03-09 00:30:00 
5574,8.0,2019-03-09 00:45:00 
5575,10.5,2019-03-09 01:00:00 
5576,2.7,2019-03-09 01:15:00 
5577,5.6,2019-03-09 01:30:00 
5578,8.4,2019-03-09 01:45:00 
5579,11.0,2019-03-09 02:00:00 
5580,2.5,2019-03-09 02:15:00 
5581,5.8,2019-03-09 02:30:00 
5582,8.2,2019-03-09 02:45:00 
5583,10.6,2019-03-09 03:00:00 
5584,3.0,2019-03-09 03:15:00 
5585,5.7,2019-03-09 03:30:00 
5586,8.0,2019-03-09 03:45:00 
5587,10.5,2019-03-09 04:00:00 
5588,3.0,2019-03-09 04:15:00 
5589,5.7,2019-03-09 04:30:00 
5590,8.0,2019-03-09 04:45:00 
5591,11.1,2019-03-09 05:00:00 
5592,2.6,2019-03-09 05:15:00 
5593,5.1,2019-03-09 05:30:00 
5594,7.8,2019-03-09 05:45:00 
5595,10.7,2019-03-09 06:00:00 
5596,2.5,2019-03-09 06:15:00 
5597,4.7,2019-03-09 06:30:00 
5598,7.9,2019-03-09 06:45:00 
5599,10.5,2019-03-09 07:00:00 
5600,2.4,2019-03-09 07:15:00 
5601,5.1,2019-03-09 07:30:00 
5602,8.2,2019-03-09 07:45:00 
5603,10.6,2019-03-09 08:00:00 
5604,2.4,2019-03-09 08:15:00 
5605,5.8,2019-03-09 08:30:00 
5606,8.2,2019-03-09 08:45:00 
5607,10.6,2019-03-09 09:00:00 
5608,3.0,2019-03-09 09:15:00 
5609,6.0,2019-03-09 09:30:00 
5610,8.7,2019-03-09 09:45:00 
5611,11.8,2019-03-09 10:00:00 
5612,3.2,2019-03-09 10:15:00 
5613,5.6,2019-03-09 10:30:00 
5614,8.3,2019-03-09 10:45:00 
5615,11.4,2019-03-09 11:00:00 
5616,2.4,2019-03-09 11:15:00 
5617,4.8,2019-03-09 11:30:00 
5618,8.3,2019-03-09 11:45:00 
5619,10.9,2019-03-09 12:00:00 
5620,2.3,2019-03-09 12:15:00 
5621,5.5,2019-03-09 12:30:00 
5622,8.2,2019-03-09 12:45:00 
5623,10.8,2019-03-09 13:00:00 
5624,3.0,2019-03-09 13:15:00 
5625,5.9,2019-03-09 13:30:00 
5626,8.4,2019-03-09 13:45:00 
5627,11.3,2019-03-09 14:00:00 
5628,3.1,2019-03-09 14:15:00 
5629,5.6,2019-03-09 14:30:00 
5630,8.3,2019-03-09 14:45:00 
5631,11.4,2019-03-09 15:00:00 
5632,2.4,2019-03-09 15:15:00 
5633,4.9,2019-03-09 15:30:00 
5634,8.2,2019-03-09 15:45:00 
5635,10.7,2019-03-09 16:00:00 
5636,2.4,2019-03-09 16:15:00 
5637,5.7,2019-03-09 16:30:00 
5638,8.1,2019-03-09 16:45:00 
5639,10.5,2019-03-09 17:00:00 
5640,2.9,2019-03-09 17:15:00 
5641,5.7,2019-03-09 17:30:00 
5642,8.1,2019-03-09 17:45:00 
5643,11.1,2019-03-09 18:00:00 
5644,2.7,2019-03-09 18:15:00 
5645,5.2,2019-03-09 18:30:00 
5646,7.8,2019-03-09 18:45:00 
5647,10.7,2019-03-09 19:00:00 
5648,2.4,2019-03-09 19:15:00 
5649,5.1,2019-03-09 19:30:00 
5650,8.3,2019-03-09 19:45:00 
5651,10.8,2019-03-09 20:00:00 
5652,2.4,2019-03-09 20:15:00 
5653,5.6,2019-03-09 20:30:00 
5654,8.0,2019-03-09 20:45:00 
5655,10.5,2019-03-09 21:00:00 
5656,3.7,2019-03-09 21:15:00 
5657,6.3,2019-03-09 21:30:00 
5658,8.7,2019-03-09 21:45:00 
5659,11.9,2019-03-09 22:00:00 
5660,2.5,2019-03-09 22:15:00 
5661,4.9,2019-03-09 22:30:00 
5662,7.9,2019-03-09 22:45:00 
5663,10.5,2019-03-09 23:00:00 
5664,2.4,2019-03-09 23:15:00 
5665,5.3,2019-03-09 23:30:00 
5666,8.1,2019-03-09 23:45:00 
5667,10.5,2019-03-10 00:00:00 
5668,2.7,2019-03-10 00:15:00 
5669,5.7,2019-03-10 00:30:00 
5670,7.9,2019-03-10 00:45:00 
5671,10.7,2019-03-10 01:00:00 
5672,2.9,2019-03-10 01:15:00 
5673,5.5,2019-03-10 01:30:00 
5674,7.9,2019-03-10 01:45:00 
5675,11.1,2019-03-10 02:00:00 
5676,2.3,2019-03-10 02:15:00 
5677,4.9,2019-03-10 02:30:00 
5678,7.9,2019-03-10 02:45:00 
5679,10.6,2019-03-10 03:00:00 
5680,2.4,2019-03-10 03:15:00 
5681,5.2,2019-03-10 03:30:00 
5682,8.0,2019-03-10 03:45:00 
5683,10.4,2019-03-10 04:00:00 
5684,2.5,2019-03-10 04:15:00 
5685,5.7,2019-03-10 04:30:00 
5686,8.0,2019-03-10 04:45:00 
5687,10.6,2019-03-10 05:00:00 
5688,3.1,2019-03-10 05:15:00 
5689,5.6,2019-03-10 05:30:00 
5690,7.8,2019-03-10 05:45:00 
5691,11.1,2019-03-10 06:00:00 
5692,2.2,2019-03-10 06:15:00 
5693,4.8,2019-03-10 06:30:00 
5694,7.7,2019-03-10 06:45:00 
5695,10.4,2019-03-10 07:00:00 
5696,2.5,2019-03-10 07:15:00 
5697,5.1,2019-03-10 07:30:00 
5698,8.2,2019-03-10 07:45:00 
5699,10.4,2019-03-10 08:00:00 
5700,2.5,2019-03-10 08:15:00 
5701,5.8,2019-03-10 08:30:00 
5702,8.3,2019-03-10 08:45:00 
5703,10.7,2019-03-10 09:00:00 
5704,3.2,2019-03-10 09:15:00 
5705,6.3,2019-03-10 09:30:00 
5706,9.1,2019-03-10 09:45:00 
5707,11.8,2019-03-10 10:00:00 
5708,2.8,2019-03-10 10:15:00 
5709,5.3,2019-03-10 10:30:00 
5710,7.9,2019-03-10 10:45:00 
5711,11.3,2019-03-10 11:00:00 
5712,2.3,2019-03-10 11:15:00 
5713,4.9,2019-03-10 11:30:00 
5714,8.2,2019-03-10 11:45:00 
5715,10.5,2019-03-10 12:00:00 
5716,2.4,2019-03-10 12:15:00 
5717,5.8,2019-03-10 12:30:00 
5718,8.5,2019-03-10 12:45:00 
5719,10.9,2019-03-10 13:00:00 
5720,2.9,2019-03-10 13:15:00 
5721,5.8,2019-03-10 13:30:00 
5722,8.3,2019-03-10 13:45:00 
5723,10.9,2019-03-10 14:00:00 
5724,3.1,2019-03-10 14:15:00 
5725,5.6,2019-03-10 14:30:00 
5726,8.1,2019-03-10 14:45:00 
5727,11.5,2019-03-10 15:00:00 
5728,2.3,2019-03-10 15:15:00 
5729,4.7,2019-03-10 15:30:00 
5730,7.8,2019-03-10 15:45:00 
5731,10.4,2019-03-10 16:00:00 
5732,2.4,2019-03-10 16:15:00 
5733,5.2,2019-03-10 16:30:00 
5734,8.0,2019-03-10 16:45:00 
5735,10.3,2019-03-10 17:00:00 
5736,3.3,2019-03-10 17:15:00 
5737,7.1,2019-03-10 17:30:00 
5738,9.9,2019-03-10 17:45:00 
5739,13.7,2019-03-10 18:00:00 
5740,3.7,2019-03-10 18:15:00 
5741,10.7,2019-03-10 18:30:00 
5742,16.9,2019-03-10 18:45:00 
5743,24.2,2019-03-10 19:00:00 
5744,3.9,2019-03-10 19:15:00 
5745,11.4,2019-03-10 19:30:00 
5746,18.1,2019-03-10 19:45:00 
5747,24.1,2019-03-10 20:00:00 
5748,7.1,2019-03-10 20:15:00 
5749,14.7,2019-03-10 20:30:00 
5750,19.9,2019-03-10 20:45:00 
5751,26.6,2019-03-10 21:00:00 
5752,8.1,2019-03-10 21:15:00 
5753,14.4,2019-03-10 21:30:00 
5754,21.4,2019-03-10 21:45:00 
5755,28.9,2019-03-10 22:00:00 
5756,7.0,2019-03-10 22:15:00 
5757,14.3,2019-03-10 22:30:00 
5758,23.3,2019-03-10 22:45:00 
5759,31.5,2019-03-10 23:00:00 
5760,7.2,2019-03-10 23:15:00 
5761,16.1,2019-03-10 23:30:00 
5762,25.1,2019-03-10 23:45:00 
5763,32.2,2019-03-11 00:00:00 
5764,9.6,2019-03-11 00:15:00 
5765,17.0,2019-03-11 00:30:00 
5766,27.3,2019-03-11 00:45:00 
5767,35.6,2019-03-11 01:00:00 
5768,7.9,2019-03-11 01:15:00 
5769,18.9,2019-03-11 01:30:00 
5770,27.3,2019-03-11 01:45:00 
5771,36.0,2019-03-11 02:00:00 
5772,10.1,2019-03-11 02:15:00 
5773,18.9,2019-03-11 02:30:00 
5774,28.0,2019-03-11 02:45:00 
5775,39.7,2019-03-11 03:00:00 
5776,8.3,2019-03-11 03:15:00 
5777,18.3,2019-03-11 03:30:00 
5778,28.7,2019-03-11 03:45:00 
5779,37.3,2019-03-11 04:00:00 
5780,9.2,2019-03-11 04:15:00 
5781,19.2,2019-03-11 04:30:00 
5782,28.7,2019-03-11 04:45:00 
5783,37.2,2019-03-11 05:00:00 
5784,8.9,2019-03-11 05:15:00 
5785,17.3,2019-03-11 05:30:00 
5786,24.1,2019-03-11 05:45:00 
5787,32.1,2019-03-11 06:00:00 
5788,7.9,2019-03-11 06:15:00 
5789,15.8,2019-03-11 06:30:00 
5790,22.2,2019-03-11 06:45:00 
5791,28.6,2019-03-11 07:00:00 
5792,5.5,2019-03-11 07:15:00 
5793,12.1,2019-03-11 07:30:00 
5794,16.6,2019-03-11 07:45:00 
5795,21.1,2019-03-11 08:00:00 
5796,4.4,2019-03-11 08:15:00 
5797,8.1,2019-03-11 08:30:00 
5798,10.6,2019-03-11 08:45:00 
5799,13.2,2019-03-11 09:00:00 
5800,3.4,2019-03-11 09:15:00 
5801,6.1,2019-03-11 09:30:00 
5802,8.5,2019-03-11 09:45:00 
5803,11.7,2019-03-11 10:00:00 
5804,2.8,2019-03-11 10:15:00 
5805,5.2,2019-03-11 10:30:00 
5806,8.4,2019-03-11 10:45:00 
5807,11.2,2019-03-11 11:00:00 
5808,2.4,2019-03-11 11:15:00 
5809,5.5,2019-03-11 11:30:00 
5810,8.7,2019-03-11 11:45:00 
5811,11.4,2019-03-11 12:00:00 
5812,2.8,2019-03-11 12:15:00 
5813,6.1,2019-03-11 12:30:00 
5814,8.5,2019-03-11 12:45:00 
5815,11.1,2019-03-11 13:00:00 
5816,3.4,2019-03-11 13:15:00 
5817,5.9,2019-03-11 13:30:00 
5818,8.3,2019-03-11 13:45:00 
5819,11.8,2019-03-11 14:00:00 
5820,2.4,2019-03-11 14:15:00 
5821,5.0,2019-03-11 14:30:00 
5822,8.0,2019-03-11 14:45:00 
5823,10.8,2019-03-11 15:00:00 
5824,2.4,2019-03-11 15:15:00 
5825,5.6,2019-03-11 15:30:00 
5826,8.2,2019-03-11 15:45:00 
5827,10.6,2019-03-11 16:00:00 
5828,2.9,2019-03-11 16:15:00 
5829,5.8,2019-03-11 16:30:00 
5830,8.3,2019-03-11 16:45:00 
5831,11.1,2019-03-11 17:00:00 
5832,3.0,2019-03-11 17:15:00 
5833,5.9,2019-03-11 17:30:00 
5834,9.8,2019-03-11 17:45:00 
5835,13.0,2019-03-11 18:00:00 
5836,3.1,2019-03-11 18:15:00 
5837,6.9,2019-03-11 18:30:00 
5838,10.6,2019-03-11 18:45:00 
5839,13.7,2019-03-11 19:00:00 
5840,7.5,2019-03-11 19:15:00 
5841,13.7,2019-03-11 19:30:00 
5842,18.8,2019-03-11 19:45:00 
5843,24.6,2019-03-11 20:00:00 
5844,6.1,2019-03-11 20:15:00 
5845,12.2,2019-03-11 20:30:00 
5846,17.6,2019-03-11 20:45:00 
5847,23.5,2019-03-11 21:00:00 
5848,6.4,2019-03-11 21:15:00 
5849,14.9,2019-03-11 21:30:00 
5850,22.8,2019-03-11 21:45:00 
5851,30.0,2019-03-11 22:00:00 
5852,7.3,2019-03-11 22:15:00 
5853,14.7,2019-03-11 22:30:00 
5854,21.2,2019-03-11 22:45:00 
5855,28.8,2019-03-11 23:00:00 
5856,7.5,2019-03-11 23:15:00 
5857,14.4,2019-03-11 23:30:00 
5858,22.8,2019-03-11 23:45:00 
5859,29.5,2019-03-12 00:00:00 
5860,8.2,2019-03-12 00:15:00 
5861,15.3,2019-03-12 00:30:00 
5862,23.5,2019-03-12 00:45:00 
5863,31.0,2019-03-12 01:00:00 
5864,7.2,2019-03-12 01:15:00 
5865,15.2,2019-03-12 01:30:00 
5866,22.2,2019-03-12 01:45:00 
5867,30.2,2019-03-12 02:00:00 
5868,6.5,2019-03-12 02:15:00 
5869,14.6,2019-03-12 02:30:00 
5870,22.3,2019-03-12 02:45:00 
5871,29.6,2019-03-12 03:00:00 
5872,9.1,2019-03-12 03:15:00 
5873,17.4,2019-03-12 03:30:00 
5874,24.4,2019-03-12 03:45:00 
5875,32.9,2019-03-12 04:00:00 
5876,8.7,2019-03-12 04:15:00 
5877,16.1,2019-03-12 04:30:00 
5878,23.6,2019-03-12 04:45:00 
5879,31.6,2019-03-12 05:00:00 
5880,7.3,2019-03-12 05:15:00 
5881,13.3,2019-03-12 05:30:00 
5882,21.4,2019-03-12 05:45:00 
5883,28.5,2019-03-12 06:00:00 
5884,5.7,2019-03-12 06:15:00 
5885,13.6,2019-03-12 06:30:00 
5886,19.3,2019-03-12 06:45:00 
5887,25.6,2019-03-12 07:00:00 
5888,5.2,2019-03-12 07:15:00 
5889,9.2,2019-03-12 07:30:00 
5890,13.6,2019-03-12 07:45:00 
5891,19.7,2019-03-12 08:00:00 
5892,3.4,2019-03-12 08:15:00 
5893,6.4,2019-03-12 08:30:00 
5894,9.7,2019-03-12 08:45:00 
5895,12.3,2019-03-12 09:00:00 
5896,2.5,2019-03-12 09:15:00 
5897,5.9,2019-03-12 09:30:00 
5898,8.8,2019-03-12 09:45:00 
5899,11.3,2019-03-12 10:00:00 
5900,3.4,2019-03-12 10:15:00 
5901,6.3,2019-03-12 10:30:00 
5902,9.0,2019-03-12 10:45:00 
5903,12.2,2019-03-12 11:00:00 
5904,2.6,2019-03-12 11:15:00 
5905,5.1,2019-03-12 11:30:00 
5906,8.2,2019-03-12 11:45:00 
5907,10.9,2019-03-12 12:00:00 
5908,2.6,2019-03-12 12:15:00 
5909,5.7,2019-03-12 12:30:00 
5910,8.6,2019-03-12 12:45:00 
5911,11.1,2019-03-12 13:00:00 
5912,3.0,2019-03-12 13:15:00 
5913,5.9,2019-03-12 13:30:00 
5914,8.3,2019-03-12 13:45:00 
5915,11.3,2019-03-12 14:00:00 
5916,3.1,2019-03-12 14:15:00 
5917,5.5,2019-03-12 14:30:00 
5918,8.6,2019-03-12 14:45:00 
5919,11.3,2019-03-12 15:00:00 
5920,2.6,2019-03-12 15:15:00 
5921,5.6,2019-03-12 15:30:00 
5922,8.4,2019-03-12 15:45:00 
5923,10.8,2019-03-12 16:00:00 
5924,2.8,2019-03-12 16:15:00 
5925,5.8,2019-03-12 16:30:00 
5926,8.1,2019-03-12 16:45:00 
5927,11.0,2019-03-12 17:00:00 
5928,3.3,2019-03-12 17:15:00 
5929,6.3,2019-03-12 17:30:00 
5930,10.3,2019-03-12 17:45:00 
5931,13.5,2019-03-12 18:00:00 
5932,3.2,2019-03-12 18:15:00 
5933,7.9,2019-03-12 18:30:00 
5934,11.6,2019-03-12 18:45:00 
5935,15.8,2019-03-12 19:00:00 
5936,3.9,2019-03-12 19:15:00 
5937,8.1,2019-03-12 19:30:00 
5938,13.8,2019-03-12 19:45:00 
5939,19.3,2019-03-12 20:00:00 
5940,4.7,2019-03-12 20:15:00 
5941,10.0,2019-03-12 20:30:00 
5942,15.2,2019-03-12 20:45:00 
5943,20.2,2019-03-12 21:00:00 
5944,6.4,2019-03-12 21:15:00 
5945,13.1,2019-03-12 21:30:00 
5946,18.7,2019-03-12 21:45:00 
5947,25.1,2019-03-12 22:00:00 
5948,5.8,2019-03-12 22:15:00 
5949,11.5,2019-03-12 22:30:00 
5950,18.2,2019-03-12 22:45:00 
5951,27.7,2019-03-12 23:00:00 
5952,6.6,2019-03-12 23:15:00 
5953,15.6,2019-03-12 23:30:00 
5954,22.9,2019-03-12 23:45:00 
5955,31.7,2019-03-13 00:00:00 
5956,7.3,2019-03-13 00:15:00 
5957,15.2,2019-03-13 00:30:00 
5958,24.4,2019-03-13 00:45:00 
5959,31.3,2019-03-13 01:00:00 
5960,7.8,2019-03-13 01:15:00 
5961,17.1,2019-03-13 01:30:00 
5962,24.8,2019-03-13 01:45:00 
5963,32.2,2019-03-13 02:00:00 
5964,9.2,2019-03-13 02:15:00 
5965,18.0,2019-03-13 02:30:00 
5966,25.7,2019-03-13 02:45:00 
5967,34.7,2019-03-13 03:00:00 
5968,7.3,2019-03-13 03:15:00 
5969,16.3,2019-03-13 03:30:00 
5970,23.6,2019-03-13 03:45:00 
5971,31.6,2019-03-13 04:00:00 
5972,8.1,2019-03-13 04:15:00 
5973,15.8,2019-03-13 04:30:00 
5974,24.0,2019-03-13 04:45:00 
5975,32.2,2019-03-13 05:00:00 
5976,8.2,2019-03-13 05:15:00 
5977,14.9,2019-03-13 05:30:00 
5978,22.0,2019-03-13 05:45:00 
5979,28.4,2019-03-13 06:00:00 
5980,7.3,2019-03-13 06:15:00 
5981,14.4,2019-03-13 06:30:00 
5982,20.5,2019-03-13 06:45:00 
5983,26.6,2019-03-13 07:00:00 
5984,4.4,2019-03-13 07:15:00 
5985,8.9,2019-03-13 07:30:00 
5986,13.6,2019-03-13 07:45:00 
5987,17.5,2019-03-13 08:00:00 
5988,5.3,2019-03-13 08:15:00 
5989,9.3,2019-03-13 08:30:00 
5990,11.9,2019-03-13 08:45:00 
5991,14.8,2019-03-13 09:00:00 
5992,3.5,2019-03-13 09:15:00 
5993,6.7,2019-03-13 09:30:00 
5994,9.4,2019-03-13 09:45:00 
5995,12.8,2019-03-13 10:00:00 
5996,2.7,2019-03-13 10:15:00 
5997,5.3,2019-03-13 10:30:00 
5998,9.0,2019-03-13 10:45:00 
5999,11.5,2019-03-13 11:00:00 
6000,2.6,2019-03-13 11:15:00 
6001,6.2,2019-03-13 11:30:00 
6002,8.9,2019-03-13 11:45:00 
6003,11.4,2019-03-13 12:00:00 
6004,3.4,2019-03-13 12:15:00 
6005,6.3,2019-03-13 12:30:00 
6006,8.9,2019-03-13 12:45:00 
6007,12.2,2019-03-13 13:00:00 
6008,3.2,2019-03-13 13:15:00 
6009,6.9,2019-03-13 13:30:00 
6010,11.0,2019-03-13 13:45:00 
6011,14.6,2019-03-13 14:00:00 
6012,3.5,2019-03-13 14:15:00 
6013,7.5,2019-03-13 14:30:00 
6014,11.3,2019-03-13 14:45:00 
6015,14.8,2019-03-13 15:00:00 
6016,3.9,2019-03-13 15:15:00 
6017,7.8,2019-03-13 15:30:00 
6018,11.3,2019-03-13 15:45:00 
6019,15.0,2019-03-13 16:00:00 
6020,3.7,2019-03-13 16:15:00 
6021,7.2,2019-03-13 16:30:00 
6022,11.1,2019-03-13 16:45:00 
6023,15.0,2019-03-13 17:00:00 
6024,3.7,2019-03-13 17:15:00 
6025,8.6,2019-03-13 17:30:00 
6026,12.6,2019-03-13 17:45:00 
6027,16.4,2019-03-13 18:00:00 
6028,4.7,2019-03-13 18:15:00 
6029,8.9,2019-03-13 18:30:00 
6030,12.7,2019-03-13 18:45:00 
6031,17.3,2019-03-13 19:00:00 
6032,4.0,2019-03-13 19:15:00 
6033,8.3,2019-03-13 19:30:00 
6034,13.6,2019-03-13 19:45:00 
6035,18.9,2019-03-13 20:00:00 
6036,5.1,2019-03-13 20:15:00 
6037,9.9,2019-03-13 20:30:00 
6038,15.1,2019-03-13 20:45:00 
6039,20.1,2019-03-13 21:00:00 
6040,6.6,2019-03-13 21:15:00 
6041,13.4,2019-03-13 21:30:00 
6042,19.2,2019-03-13 21:45:00 
6043,25.1,2019-03-13 22:00:00 
6044,6.4,2019-03-13 22:15:00 
6045,12.5,2019-03-13 22:30:00 
6046,18.0,2019-03-13 22:45:00 
6047,28.5,2019-03-13 23:00:00 
6048,7.8,2019-03-13 23:15:00 
6049,14.8,2019-03-13 23:30:00 
6050,23.1,2019-03-13 23:45:00 
6051,31.4,2019-03-14 00:00:00 
6052,8.2,2019-03-14 00:15:00 
6053,16.3,2019-03-14 00:30:00 
6054,25.0,2019-03-14 00:45:00 
6055,33.6,2019-03-14 01:00:00 
6056,10.5,2019-03-14 01:15:00 
6057,18.5,2019-03-14 01:30:00 
6058,26.9,2019-03-14 01:45:00 
6059,37.0,2019-03-14 02:00:00 
6060,8.8,2019-03-14 02:15:00 
6061,17.6,2019-03-14 02:30:00 
